NAME,female,state,county,tract,population,period
Census Tract 8081; Cook County; Illinois,2185.0,17,31,808100,3837.0,2018-2022
Census Tract 8082; Cook County; Illinois,2798.0,17,31,808200,5806.0,2018-2022
Census Tract 8083.01; Cook County; Illinois,3082.0,17,31,808301,6276.0,2018-2022
Census Tract 8083.02; Cook County; Illinois,2458.0,17,31,808302,4707.0,2018-2022
Census Tract 8084; Cook County; Illinois,2247.0,17,31,808400,4297.0,2018-2022
Census Tract 8085; Cook County; Illinois,2186.0,17,31,808500,4334.0,2018-2022
Census Tract 8086; Cook County; Illinois,1156.0,17,31,808600,2288.0,2018-2022
Census Tract 8087.02; Cook County; Illinois,2764.0,17,31,808702,5244.0,2018-2022
Census Tract 8088; Cook County; Illinois,1871.0,17,31,808800,3921.0,2018-2022
Census Tract 8089; Cook County; Illinois,2117.0,17,31,808900,4160.0,2018-2022
Census Tract 8090; Cook County; Illinois,2114.0,17,31,809000,4044.0,2018-2022
Census Tract 8091; Cook County; Illinois,1674.0,17,31,809100,3287.0,2018-2022
Census Tract 8092; Cook County; Illinois,2582.0,17,31,809200,4857.0,2018-2022
Census Tract 8093; Cook County; Illinois,2036.0,17,31,809300,4799.0,2018-2022
Census Tract 8094.01; Cook County; Illinois,1502.0,17,31,809401,2879.0,2018-2022
Census Tract 8094.02; Cook County; Illinois,1514.0,17,31,809402,2713.0,2018-2022
Census Tract 8095; Cook County; Illinois,1957.0,17,31,809500,4183.0,2018-2022
Census Tract 8096; Cook County; Illinois,1725.0,17,31,809600,3226.0,2018-2022
Census Tract 8097; Cook County; Illinois,2046.0,17,31,809700,3726.0,2018-2022
Census Tract 8098; Cook County; Illinois,1317.0,17,31,809800,2776.0,2018-2022
Census Tract 8099; Cook County; Illinois,1417.0,17,31,809900,2760.0,2018-2022
Census Tract 8100; Cook County; Illinois,2927.0,17,31,810000,5359.0,2018-2022
Census Tract 8101; Cook County; Illinois,2441.0,17,31,810100,4615.0,2018-2022
Census Tract 8102; Cook County; Illinois,3529.0,17,31,810200,6699.0,2018-2022
Census Tract 8103.01; Cook County; Illinois,2487.0,17,31,810301,4604.0,2018-2022
Census Tract 8103.02; Cook County; Illinois,1748.0,17,31,810302,3329.0,2018-2022
Census Tract 8104; Cook County; Illinois,2905.0,17,31,810400,5726.0,2018-2022
Census Tract 8105.01; Cook County; Illinois,2785.0,17,31,810501,5259.0,2018-2022
Census Tract 8105.02; Cook County; Illinois,3000.0,17,31,810502,5846.0,2018-2022
Census Tract 8106; Cook County; Illinois,2233.0,17,31,810600,4783.0,2018-2022
Census Tract 8107.01; Cook County; Illinois,2493.0,17,31,810701,4579.0,2018-2022
Census Tract 8107.02; Cook County; Illinois,2243.0,17,31,810702,4048.0,2018-2022
Census Tract 8108; Cook County; Illinois,2872.0,17,31,810800,5309.0,2018-2022
Census Tract 8109; Cook County; Illinois,3118.0,17,31,810900,6324.0,2018-2022
Census Tract 8110; Cook County; Illinois,1978.0,17,31,811000,4021.0,2018-2022
Census Tract 8111; Cook County; Illinois,3769.0,17,31,811100,6876.0,2018-2022
Census Tract 8112; Cook County; Illinois,2641.0,17,31,811200,5198.0,2018-2022
Census Tract 8113.01; Cook County; Illinois,2134.0,17,31,811301,4302.0,2018-2022
Census Tract 8113.02; Cook County; Illinois,1938.0,17,31,811302,3988.0,2018-2022
Census Tract 8114.01; Cook County; Illinois,2557.0,17,31,811401,4849.0,2018-2022
Census Tract 8114.02; Cook County; Illinois,2042.0,17,31,811402,4218.0,2018-2022
Census Tract 8115; Cook County; Illinois,2926.0,17,31,811500,6210.0,2018-2022
Census Tract 8116; Cook County; Illinois,2829.0,17,31,811600,5827.0,2018-2022
Census Tract 8117.01; Cook County; Illinois,1732.0,17,31,811701,3491.0,2018-2022
Census Tract 8117.02; Cook County; Illinois,2568.0,17,31,811702,5516.0,2018-2022
Census Tract 8118; Cook County; Illinois,2913.0,17,31,811800,5542.0,2018-2022
Census Tract 8119; Cook County; Illinois,3151.0,17,31,811900,6126.0,2018-2022
Census Tract 8120; Cook County; Illinois,2814.0,17,31,812000,5442.0,2018-2022
Census Tract 8121; Cook County; Illinois,2514.0,17,31,812100,4836.0,2018-2022
Census Tract 8122; Cook County; Illinois,1877.0,17,31,812200,3758.0,2018-2022
Census Tract 8123.01; Cook County; Illinois,3008.0,17,31,812301,5184.0,2018-2022
Census Tract 8123.02; Cook County; Illinois,1542.0,17,31,812302,2818.0,2018-2022
Census Tract 8124; Cook County; Illinois,1662.0,17,31,812400,3295.0,2018-2022
Census Tract 8125; Cook County; Illinois,1957.0,17,31,812500,3427.0,2018-2022
Census Tract 8126; Cook County; Illinois,2034.0,17,31,812600,3588.0,2018-2022
Census Tract 8127; Cook County; Illinois,1726.0,17,31,812700,2981.0,2018-2022
Census Tract 8128.01; Cook County; Illinois,1672.0,17,31,812801,3398.0,2018-2022
Census Tract 8128.02; Cook County; Illinois,1683.0,17,31,812802,2826.0,2018-2022
Census Tract 8129; Cook County; Illinois,2474.0,17,31,812900,4588.0,2018-2022
Census Tract 8130; Cook County; Illinois,2048.0,17,31,813000,3828.0,2018-2022
Census Tract 8131; Cook County; Illinois,2558.0,17,31,813100,4729.0,2018-2022
Census Tract 8132; Cook County; Illinois,2328.0,17,31,813200,4578.0,2018-2022
Census Tract 8133.01; Cook County; Illinois,1905.0,17,31,813301,3292.0,2018-2022
Census Tract 8133.02; Cook County; Illinois,1402.0,17,31,813302,2893.0,2018-2022
Census Tract 8134; Cook County; Illinois,4378.0,17,31,813400,8214.0,2018-2022
Census Tract 8135; Cook County; Illinois,3108.0,17,31,813500,6298.0,2018-2022
Census Tract 8136; Cook County; Illinois,2784.0,17,31,813600,5712.0,2018-2022
Census Tract 8137.01; Cook County; Illinois,1308.0,17,31,813701,2896.0,2018-2022
Census Tract 8137.02; Cook County; Illinois,2088.0,17,31,813702,4719.0,2018-2022
Census Tract 8138.01; Cook County; Illinois,1642.0,17,31,813801,3282.0,2018-2022
Census Tract 8138.02; Cook County; Illinois,2422.0,17,31,813802,4386.0,2018-2022
Census Tract 8139; Cook County; Illinois,3310.0,17,31,813900,6821.0,2018-2022
Census Tract 8140; Cook County; Illinois,2227.0,17,31,814000,4507.0,2018-2022
Census Tract 8141; Cook County; Illinois,2388.0,17,31,814100,4793.0,2018-2022
Census Tract 8142; Cook County; Illinois,3895.0,17,31,814200,8122.0,2018-2022
Census Tract 8143; Cook County; Illinois,2399.0,17,31,814300,4740.0,2018-2022
Census Tract 8144; Cook County; Illinois,4373.0,17,31,814400,7652.0,2018-2022
Census Tract 8145; Cook County; Illinois,3052.0,17,31,814500,5862.0,2018-2022
Census Tract 8146; Cook County; Illinois,2601.0,17,31,814600,5956.0,2018-2022
Census Tract 8147; Cook County; Illinois,2586.0,17,31,814700,5071.0,2018-2022
Census Tract 8148; Cook County; Illinois,3008.0,17,31,814800,6108.0,2018-2022
Census Tract 8149; Cook County; Illinois,2864.0,17,31,814900,6566.0,2018-2022
Census Tract 8150; Cook County; Illinois,1846.0,17,31,815000,3839.0,2018-2022
Census Tract 8151; Cook County; Illinois,2448.0,17,31,815100,4801.0,2018-2022
Census Tract 8152; Cook County; Illinois,3626.0,17,31,815200,7542.0,2018-2022
Census Tract 8153; Cook County; Illinois,1711.0,17,31,815300,3538.0,2018-2022
Census Tract 8154; Cook County; Illinois,2810.0,17,31,815400,5318.0,2018-2022
Census Tract 8155; Cook County; Illinois,4085.0,17,31,815500,7817.0,2018-2022
Census Tract 8156; Cook County; Illinois,2606.0,17,31,815600,5462.0,2018-2022
Census Tract 8157.01; Cook County; Illinois,1985.0,17,31,815701,3835.0,2018-2022
Census Tract 8157.02; Cook County; Illinois,2564.0,17,31,815702,5383.0,2018-2022
Census Tract 8158; Cook County; Illinois,843.0,17,31,815800,1720.0,2018-2022
Census Tract 8159; Cook County; Illinois,2434.0,17,31,815900,4756.0,2018-2022
Census Tract 8160; Cook County; Illinois,1874.0,17,31,816000,3441.0,2018-2022
Census Tract 8161; Cook County; Illinois,3152.0,17,31,816100,5968.0,2018-2022
Census Tract 8162; Cook County; Illinois,2276.0,17,31,816200,4634.0,2018-2022
Census Tract 8163; Cook County; Illinois,2271.0,17,31,816300,4861.0,2018-2022
Census Tract 8164.01; Cook County; Illinois,1760.0,17,31,816401,3761.0,2018-2022
Census Tract 8164.02; Cook County; Illinois,2465.0,17,31,816402,4980.0,2018-2022
Census Tract 8165; Cook County; Illinois,2037.0,17,31,816500,4045.0,2018-2022
Census Tract 8166; Cook County; Illinois,2137.0,17,31,816600,4370.0,2018-2022
Census Tract 8167; Cook County; Illinois,1439.0,17,31,816700,2810.0,2018-2022
Census Tract 8168; Cook County; Illinois,2708.0,17,31,816800,5536.0,2018-2022
Census Tract 8169; Cook County; Illinois,3021.0,17,31,816900,5907.0,2018-2022
Census Tract 8170; Cook County; Illinois,3078.0,17,31,817000,4982.0,2018-2022
Census Tract 8171.01; Cook County; Illinois,2364.0,17,31,817101,4802.0,2018-2022
Census Tract 8171.02; Cook County; Illinois,1636.0,17,31,817102,2920.0,2018-2022
Census Tract 8172; Cook County; Illinois,2199.0,17,31,817200,4488.0,2018-2022
Census Tract 8173; Cook County; Illinois,1467.0,17,31,817300,2868.0,2018-2022
Census Tract 8174; Cook County; Illinois,2062.0,17,31,817400,3982.0,2018-2022
Census Tract 8175; Cook County; Illinois,1662.0,17,31,817500,3470.0,2018-2022
Census Tract 8176; Cook County; Illinois,1787.0,17,31,817600,3460.0,2018-2022
Census Tract 8177; Cook County; Illinois,2748.0,17,31,817700,5117.0,2018-2022
Census Tract 8179; Cook County; Illinois,2699.0,17,31,817900,5875.0,2018-2022
Census Tract 8180; Cook County; Illinois,2228.0,17,31,818000,4153.0,2018-2022
Census Tract 8181; Cook County; Illinois,1122.0,17,31,818100,2253.0,2018-2022
Census Tract 8182; Cook County; Illinois,2598.0,17,31,818200,4655.0,2018-2022
Census Tract 8183; Cook County; Illinois,3283.0,17,31,818300,6424.0,2018-2022
Census Tract 8184.01; Cook County; Illinois,1544.0,17,31,818401,3062.0,2018-2022
Census Tract 8184.02; Cook County; Illinois,1740.0,17,31,818402,3198.0,2018-2022
Census Tract 8185; Cook County; Illinois,3187.0,17,31,818500,5693.0,2018-2022
Census Tract 8186; Cook County; Illinois,2640.0,17,31,818600,4764.0,2018-2022
Census Tract 8187; Cook County; Illinois,2175.0,17,31,818700,3871.0,2018-2022
Census Tract 8188; Cook County; Illinois,2915.0,17,31,818800,5395.0,2018-2022
Census Tract 8189; Cook County; Illinois,2181.0,17,31,818900,4683.0,2018-2022
Census Tract 8190; Cook County; Illinois,2456.0,17,31,819000,4589.0,2018-2022
Census Tract 8191; Cook County; Illinois,1905.0,17,31,819100,4004.0,2018-2022
Census Tract 8192; Cook County; Illinois,3489.0,17,31,819200,6690.0,2018-2022
Census Tract 8193; Cook County; Illinois,1336.0,17,31,819300,2700.0,2018-2022
Census Tract 8194; Cook County; Illinois,2912.0,17,31,819400,5663.0,2018-2022
Census Tract 8195; Cook County; Illinois,1836.0,17,31,819500,3448.0,2018-2022
Census Tract 8196; Cook County; Illinois,1919.0,17,31,819600,4015.0,2018-2022
Census Tract 8197; Cook County; Illinois,3069.0,17,31,819700,5743.0,2018-2022
Census Tract 8198.01; Cook County; Illinois,2423.0,17,31,819801,5161.0,2018-2022
Census Tract 8198.02; Cook County; Illinois,1251.0,17,31,819802,2463.0,2018-2022
Census Tract 8199; Cook County; Illinois,1575.0,17,31,819900,3257.0,2018-2022
Census Tract 8200; Cook County; Illinois,1043.0,17,31,820000,2161.0,2018-2022
Census Tract 8201.01; Cook County; Illinois,3937.0,17,31,820101,7998.0,2018-2022
Census Tract 8201.03; Cook County; Illinois,2178.0,17,31,820103,4279.0,2018-2022
Census Tract 8201.04; Cook County; Illinois,2332.0,17,31,820104,4466.0,2018-2022
Census Tract 8202.02; Cook County; Illinois,1636.0,17,31,820202,3291.0,2018-2022
Census Tract 8202.03; Cook County; Illinois,1773.0,17,31,820203,3696.0,2018-2022
Census Tract 8202.04; Cook County; Illinois,2330.0,17,31,820204,4332.0,2018-2022
Census Tract 8203; Cook County; Illinois,2768.0,17,31,820300,5771.0,2018-2022
Census Tract 8204; Cook County; Illinois,2705.0,17,31,820400,5265.0,2018-2022
Census Tract 8205.01; Cook County; Illinois,2836.0,17,31,820501,5286.0,2018-2022
Census Tract 8205.02; Cook County; Illinois,3261.0,17,31,820502,5841.0,2018-2022
Census Tract 8206.03; Cook County; Illinois,2683.0,17,31,820603,5255.0,2018-2022
Census Tract 8206.04; Cook County; Illinois,1751.0,17,31,820604,3546.0,2018-2022
Census Tract 8206.05; Cook County; Illinois,2602.0,17,31,820605,5617.0,2018-2022
Census Tract 8206.06; Cook County; Illinois,1913.0,17,31,820606,3975.0,2018-2022
Census Tract 8207; Cook County; Illinois,3213.0,17,31,820700,7031.0,2018-2022
Census Tract 8208; Cook County; Illinois,1709.0,17,31,820800,3431.0,2018-2022
Census Tract 8209.01; Cook County; Illinois,2335.0,17,31,820901,5010.0,2018-2022
Census Tract 8209.02; Cook County; Illinois,3113.0,17,31,820902,6142.0,2018-2022
Census Tract 8210.01; Cook County; Illinois,2535.0,17,31,821001,4872.0,2018-2022
Census Tract 8210.02; Cook County; Illinois,2390.0,17,31,821002,5133.0,2018-2022
Census Tract 8211.01; Cook County; Illinois,2481.0,17,31,821101,4860.0,2018-2022
Census Tract 8211.02; Cook County; Illinois,2179.0,17,31,821102,4589.0,2018-2022
Census Tract 8212; Cook County; Illinois,3176.0,17,31,821200,5323.0,2018-2022
Census Tract 8213; Cook County; Illinois,2713.0,17,31,821300,5853.0,2018-2022
Census Tract 8214.01; Cook County; Illinois,1356.0,17,31,821401,2722.0,2018-2022
Census Tract 8214.02; Cook County; Illinois,1710.0,17,31,821402,3375.0,2018-2022
Census Tract 8215; Cook County; Illinois,692.0,17,31,821500,1266.0,2018-2022
Census Tract 8216; Cook County; Illinois,2161.0,17,31,821600,4269.0,2018-2022
Census Tract 8217; Cook County; Illinois,2639.0,17,31,821700,4800.0,2018-2022
Census Tract 8218; Cook County; Illinois,2541.0,17,31,821800,5235.0,2018-2022
Census Tract 8219; Cook County; Illinois,2975.0,17,31,821900,5426.0,2018-2022
Census Tract 8220; Cook County; Illinois,2172.0,17,31,822000,4299.0,2018-2022
Census Tract 8221.01; Cook County; Illinois,2227.0,17,31,822101,4565.0,2018-2022
Census Tract 8221.02; Cook County; Illinois,2501.0,17,31,822102,4663.0,2018-2022
Census Tract 8222; Cook County; Illinois,1966.0,17,31,822200,3805.0,2018-2022
Census Tract 8223.01; Cook County; Illinois,1821.0,17,31,822301,3664.0,2018-2022
Census Tract 8223.02; Cook County; Illinois,2328.0,17,31,822302,4485.0,2018-2022
Census Tract 8224; Cook County; Illinois,3098.0,17,31,822400,6012.0,2018-2022
Census Tract 8225; Cook County; Illinois,2098.0,17,31,822500,4295.0,2018-2022
Census Tract 8226.01; Cook County; Illinois,2282.0,17,31,822601,4545.0,2018-2022
Census Tract 8226.02; Cook County; Illinois,4440.0,17,31,822602,7777.0,2018-2022
Census Tract 8227.01; Cook County; Illinois,2235.0,17,31,822701,4905.0,2018-2022
Census Tract 8227.02; Cook County; Illinois,1722.0,17,31,822702,3364.0,2018-2022
Census Tract 8228.01; Cook County; Illinois,1521.0,17,31,822801,3116.0,2018-2022
Census Tract 8228.02; Cook County; Illinois,1817.0,17,31,822802,3651.0,2018-2022
Census Tract 8229; Cook County; Illinois,988.0,17,31,822900,2084.0,2018-2022
Census Tract 8230.01; Cook County; Illinois,3355.0,17,31,823001,7263.0,2018-2022
Census Tract 8230.02; Cook County; Illinois,2839.0,17,31,823002,5196.0,2018-2022
Census Tract 8231.01; Cook County; Illinois,2172.0,17,31,823101,4317.0,2018-2022
Census Tract 8231.02; Cook County; Illinois,1712.0,17,31,823102,3771.0,2018-2022
Census Tract 8232; Cook County; Illinois,2455.0,17,31,823200,4749.0,2018-2022
Census Tract 8233.02; Cook County; Illinois,3018.0,17,31,823302,5705.0,2018-2022
Census Tract 8233.03; Cook County; Illinois,2259.0,17,31,823303,4255.0,2018-2022
Census Tract 8233.04; Cook County; Illinois,2943.0,17,31,823304,6282.0,2018-2022
Census Tract 8234; Cook County; Illinois,2028.0,17,31,823400,4646.0,2018-2022
Census Tract 8235; Cook County; Illinois,2233.0,17,31,823500,4426.0,2018-2022
Census Tract 8236.02; Cook County; Illinois,3179.0,17,31,823602,6164.0,2018-2022
Census Tract 8236.03; Cook County; Illinois,1246.0,17,31,823603,2292.0,2018-2022
Census Tract 8236.04; Cook County; Illinois,1636.0,17,31,823604,3281.0,2018-2022
Census Tract 8236.05; Cook County; Illinois,2043.0,17,31,823605,4028.0,2018-2022
Census Tract 8237.02; Cook County; Illinois,2839.0,17,31,823702,5805.0,2018-2022
Census Tract 8237.03; Cook County; Illinois,4614.0,17,31,823703,9197.0,2018-2022
Census Tract 8237.04; Cook County; Illinois,1880.0,17,31,823704,4058.0,2018-2022
Census Tract 8237.05; Cook County; Illinois,2429.0,17,31,823705,4770.0,2018-2022
Census Tract 8238.01; Cook County; Illinois,2760.0,17,31,823801,5376.0,2018-2022
Census Tract 8238.03; Cook County; Illinois,3506.0,17,31,823803,7186.0,2018-2022
Census Tract 8238.05; Cook County; Illinois,1638.0,17,31,823805,3030.0,2018-2022
Census Tract 8238.06; Cook County; Illinois,2218.0,17,31,823806,4203.0,2018-2022
Census Tract 8239.01; Cook County; Illinois,2089.0,17,31,823901,4020.0,2018-2022
Census Tract 8239.03; Cook County; Illinois,2305.0,17,31,823903,4568.0,2018-2022
Census Tract 8239.04; Cook County; Illinois,1889.0,17,31,823904,3961.0,2018-2022
Census Tract 8240.03; Cook County; Illinois,2724.0,17,31,824003,5995.0,2018-2022
Census Tract 8240.04; Cook County; Illinois,2461.0,17,31,824004,4771.0,2018-2022
Census Tract 8240.05; Cook County; Illinois,2877.0,17,31,824005,5749.0,2018-2022
Census Tract 8240.06; Cook County; Illinois,3039.0,17,31,824006,6013.0,2018-2022
Census Tract 8241.05; Cook County; Illinois,3451.0,17,31,824105,7423.0,2018-2022
Census Tract 8241.06; Cook County; Illinois,2878.0,17,31,824106,6534.0,2018-2022
Census Tract 8241.07; Cook County; Illinois,3817.0,17,31,824107,7430.0,2018-2022
Census Tract 8241.13; Cook County; Illinois,3253.0,17,31,824113,6703.0,2018-2022
Census Tract 8241.14; Cook County; Illinois,2604.0,17,31,824114,5223.0,2018-2022
Census Tract 8241.15; Cook County; Illinois,2321.0,17,31,824115,4064.0,2018-2022
Census Tract 8241.16; Cook County; Illinois,2553.0,17,31,824116,5365.0,2018-2022
Census Tract 8241.19; Cook County; Illinois,2633.0,17,31,824119,5332.0,2018-2022
Census Tract 8241.21; Cook County; Illinois,1638.0,17,31,824121,3105.0,2018-2022
Census Tract 8241.22; Cook County; Illinois,2781.0,17,31,824122,5935.0,2018-2022
Census Tract 8241.23; Cook County; Illinois,3915.0,17,31,824123,7648.0,2018-2022
Census Tract 8241.24; Cook County; Illinois,1671.0,17,31,824124,2909.0,2018-2022
Census Tract 8241.25; Cook County; Illinois,1752.0,17,31,824125,4443.0,2018-2022
Census Tract 8241.26; Cook County; Illinois,2396.0,17,31,824126,5416.0,2018-2022
Census Tract 8241.27; Cook County; Illinois,2169.0,17,31,824127,4001.0,2018-2022
Census Tract 8241.28; Cook County; Illinois,2332.0,17,31,824128,4445.0,2018-2022
Census Tract 8241.29; Cook County; Illinois,1930.0,17,31,824129,4074.0,2018-2022
Census Tract 8243; Cook County; Illinois,2857.0,17,31,824300,4891.0,2018-2022
Census Tract 8244; Cook County; Illinois,1007.0,17,31,824400,1855.0,2018-2022
Census Tract 8245.03; Cook County; Illinois,3142.0,17,31,824503,6135.0,2018-2022
Census Tract 8245.05; Cook County; Illinois,3341.0,17,31,824505,6484.0,2018-2022
Census Tract 8245.07; Cook County; Illinois,1676.0,17,31,824507,3650.0,2018-2022
Census Tract 8245.08; Cook County; Illinois,1538.0,17,31,824508,3188.0,2018-2022
Census Tract 8245.09; Cook County; Illinois,2525.0,17,31,824509,5104.0,2018-2022
Census Tract 8246.01; Cook County; Illinois,2094.0,17,31,824601,4207.0,2018-2022
Census Tract 8246.02; Cook County; Illinois,3306.0,17,31,824602,6591.0,2018-2022
Census Tract 8247.01; Cook County; Illinois,1815.0,17,31,824701,3532.0,2018-2022
Census Tract 8247.02; Cook County; Illinois,2702.0,17,31,824702,5530.0,2018-2022
Census Tract 8248; Cook County; Illinois,3232.0,17,31,824800,7133.0,2018-2022
Census Tract 8249; Cook County; Illinois,1620.0,17,31,824900,2952.0,2018-2022
