NAME,no_hs,hs,some_college,state,county,tract,bachelors,graduate,population,period
Census Tract 4902; Cook County; Illinois,0.044157608695652176,0.13858695652173914,0.33933423913043476,17,31,490200,0.1331521739130435,0.09850543478260869,2944.0,2018-2022
Census Tract 4905; Cook County; Illinois,0.06535211267605634,0.1295774647887324,0.3329577464788732,17,31,490500,0.11774647887323944,0.10873239436619718,1775.0,2018-2022
Census Tract 4906; Cook County; Illinois,0.09059474412171507,0.12033195020746888,0.2053941908713693,17,31,490600,0.16251728907330568,0.11549100968188106,1446.0,2018-2022
Census Tract 4907; Cook County; Illinois,0.06506710044733631,0.21309475396502645,0.2895485969906466,17,31,490700,0.07808052053680357,0.036600244001626675,2459.0,2018-2022
Census Tract 4908; Cook County; Illinois,0.10688259109311742,0.22995951417004049,0.21700404858299596,17,31,490800,0.10985155195681512,0.06720647773279352,3705.0,2018-2022
Census Tract 4909.01; Cook County; Illinois,0.11575875486381323,0.1828793774319066,0.23929961089494164,17,31,490901,0.08754863813229571,0.03955901426718547,3084.0,2018-2022
Census Tract 4909.02; Cook County; Illinois,0.07515435384287843,0.09559293165850542,0.3370236321055993,17,31,490902,0.14434745582286565,0.05258675750479029,4697.0,2018-2022
Census Tract 4910; Cook County; Illinois,0.15861867134913668,0.16388645010242903,0.3192859233245537,17,31,491000,0.048287971905179985,0.0260462393912789,3417.0,2018-2022
Census Tract 4911; Cook County; Illinois,0.11557669441141498,0.17812128418549347,0.24684898929845422,17,31,491100,0.11391200951248513,0.09940546967895363,4205.0,2018-2022
Census Tract 4912; Cook County; Illinois,0.10921325051759834,0.2991718426501035,0.265527950310559,17,31,491200,0.06469979296066253,0.043478260869565216,1932.0,2018-2022
Census Tract 4913; Cook County; Illinois,0.08775222900046926,0.2576255279211638,0.1914594087282966,17,31,491300,0.05678085405912717,0.01642421398404505,2131.0,2018-2022
Census Tract 4914; Cook County; Illinois,0.16017316017316016,0.1338055883510429,0.2876820149547422,17,31,491400,0.09051554506099961,0.03109012199921291,2541.0,2018-2022
Census Tract 5001; Cook County; Illinois,0.05478180129990715,0.1547508511296812,0.35623645930052616,17,31,500100,0.1244196843082637,0.12411018260600433,3231.0,2018-2022
Census Tract 5002; Cook County; Illinois,0.0693610049153468,0.2927362097214637,0.21736755871108684,17,31,500200,0.05789186237028946,0.016384489350081924,1831.0,2018-2022
Census Tract 5003; Cook County; Illinois,0.11426978818283166,0.1516164994425864,0.20234113712374582,17,31,500300,0.17558528428093645,0.11482720178372352,1794.0,2018-2022
Census Tract 5101; Cook County; Illinois,0.12805715856004396,0.16982687551525144,0.2453970871118439,17,31,510100,0.10772190162132454,0.004122011541632316,3639.0,2018-2022
Census Tract 5102; Cook County; Illinois,0.10312331717824448,0.2598276790522348,0.21809369951534732,17,31,510200,0.11066235864297254,0.05331179321486268,3714.0,2018-2022
Census Tract 5103; Cook County; Illinois,0.1206896551724138,0.2495689655172414,0.2338362068965517,17,31,510300,0.04051724137931034,0.039655172413793106,4640.0,2018-2022
Census Tract 5201; Cook County; Illinois,0.23520853540252182,0.2119301648884578,0.08292919495635305,17,31,520100,0.040252182347235696,0.011639185257032008,2062.0,2018-2022
Census Tract 5202; Cook County; Illinois,0.140197152245345,0.21659364731653888,0.12075575027382256,17,31,520200,0.04764512595837897,0.027656078860898138,3652.0,2018-2022
Census Tract 5203; Cook County; Illinois,0.1859915611814346,0.22514767932489452,0.1287763713080169,17,31,520300,0.030379746835443037,0.0410126582278481,5925.0,2018-2022
Census Tract 5204; Cook County; Illinois,0.09196448895970863,0.2472114727976326,0.21807420896881402,17,31,520400,0.04279535624857728,0.02139767812428864,4393.0,2018-2022
Census Tract 5205; Cook County; Illinois,0.18874492361245407,0.23380390640108295,0.14233223747824406,17,31,520500,0.07909495262038291,0.009089151034616128,5171.0,2018-2022
Census Tract 5206; Cook County; Illinois,0.11792625045637094,0.1756115370573202,0.19058050383351588,17,31,520600,0.04928806133625411,0.018985031033223805,2739.0,2018-2022
Census Tract 5301; Cook County; Illinois,0.2297650130548303,0.17859007832898172,0.13994778067885116,17,31,530100,0.05535248041775457,0.057441253263707574,1915.0,2018-2022
Census Tract 5302; Cook County; Illinois,0.07457549334557137,0.2023864157870583,0.307251032583754,17,31,530200,0.08237723726480037,0.03051858650757228,4358.0,2018-2022
Census Tract 5303; Cook County; Illinois,0.07060849598163031,0.24770378874856486,0.24483352468427094,17,31,530300,0.07376578645235361,0.06802525832376578,3484.0,2018-2022
Census Tract 5304; Cook County; Illinois,0.05305602716468591,0.18633276740237692,0.3204584040747029,17,31,530400,0.03862478777589134,0.016553480475382003,2356.0,2018-2022
Census Tract 5305.01; Cook County; Illinois,0.0760062524423603,0.2536146932395467,0.17721766314966783,17,31,530501,0.05509964830011723,0.023251270027354436,5118.0,2018-2022
Census Tract 5305.02; Cook County; Illinois,0.06147540983606557,0.11065573770491803,0.3743169398907104,17,31,530502,0.01980874316939891,0.13319672131147542,1464.0,2018-2022
Census Tract 5305.03; Cook County; Illinois,0.05012588693064775,0.1995880064087892,0.2881666285191119,17,31,530503,0.1181048294804303,0.046463721675440606,4369.0,2018-2022
Census Tract 5306; Cook County; Illinois,0.05870020964360587,0.20419287211740042,0.3027253668763103,17,31,530600,0.11278825995807128,0.029350104821802937,2385.0,2018-2022
Census Tract 5401.01; Cook County; Illinois,0.05403587443946188,0.16704035874439463,0.21771300448430495,17,31,540101,0.009192825112107623,0.010538116591928251,4460.0,2018-2022
Census Tract 5401.02; Cook County; Illinois,0.08996127494787012,0.16026213881441764,0.21000893655049152,17,31,540102,0.024128686327077747,0.02680965147453083,3357.0,2018-2022
Census Tract 5501; Cook County; Illinois,0.10498306724721819,0.25705531365908724,0.19625866795678115,17,31,550100,0.0724076761812611,0.049508143847766486,6201.0,2018-2022
Census Tract 5502; Cook County; Illinois,0.08711048158640226,0.17847025495750707,0.29922096317280455,17,31,550200,0.08746458923512748,0.04886685552407932,2824.0,2018-2022
Census Tract 5601; Cook County; Illinois,0.11838006230529595,0.32398753894080995,0.19314641744548286,17,31,560100,0.08021806853582554,0.050623052959501556,1284.0,2018-2022
Census Tract 5602; Cook County; Illinois,0.1793002915451895,0.26384839650145775,0.19606413994169097,17,31,560200,0.04664723032069971,0.04518950437317784,1372.0,2018-2022
Census Tract 5603; Cook County; Illinois,0.1627151672620981,0.2390386489119844,0.17603117895420592,17,31,560300,0.07242611237414745,0.03994803507632348,3079.0,2018-2022
Census Tract 5604; Cook County; Illinois,0.1588302752293578,0.2930045871559633,0.09919724770642202,17,31,560400,0.04529816513761468,0.03268348623853211,1744.0,2018-2022
Census Tract 5607; Cook County; Illinois,0.18136160714285715,0.22488839285714285,0.14732142857142858,17,31,560700,0.09905133928571429,0.042689732142857144,3584.0,2018-2022
Census Tract 5608; Cook County; Illinois,0.09611860736298518,0.1925703814759287,0.1897384641012827,17,31,560800,0.10727969348659004,0.07496251874062969,6003.0,2018-2022
Census Tract 5609; Cook County; Illinois,0.0701617618397973,0.19957123367764568,0.19859676476320406,17,31,560900,0.1755992983823816,0.05924770999805106,5131.0,2018-2022
Census Tract 5610; Cook County; Illinois,0.08741721854304636,0.23791390728476822,0.22748344370860926,17,31,561000,0.1291390728476821,0.08311258278145696,6040.0,2018-2022
Census Tract 5611; Cook County; Illinois,0.10478940217391304,0.23046875,0.18614130434782608,17,31,561100,0.10801630434782608,0.08457880434782608,5888.0,2018-2022
Census Tract 5701; Cook County; Illinois,0.11259676284306826,0.2378606615059817,0.1175228712174525,17,31,570100,0.07389162561576355,0.03237156931738212,1421.0,2018-2022
Census Tract 5702; Cook County; Illinois,0.18042226487523993,0.3310940499040307,0.07149712092130518,17,31,570200,0.08877159309021113,0.012955854126679463,2084.0,2018-2022
Census Tract 5703; Cook County; Illinois,0.1362796168711141,0.2828096118299446,0.13980843555704925,17,31,570300,0.03814484960510839,0.020668795160477232,5951.0,2018-2022
Census Tract 5704; Cook County; Illinois,0.20327102803738317,0.3054906542056075,0.12383177570093458,17,31,570400,0.035046728971962614,0.012850467289719626,1712.0,2018-2022
Census Tract 5705; Cook County; Illinois,0.18895887365690997,0.23341978510559466,0.17747313819933308,17,31,570500,0.02927010003705076,0.010374212671359764,2699.0,2018-2022
Census Tract 5801; Cook County; Illinois,0.14087152516904583,0.25093914350112695,0.15477084898572502,17,31,580100,0.09090909090909091,0.06010518407212622,2662.0,2018-2022
Census Tract 5802; Cook County; Illinois,0.11378848728246319,0.23460508701472557,0.14424364123159303,17,31,580200,0.04752342704149933,0.009705488621151271,2988.0,2018-2022
Census Tract 5803; Cook County; Illinois,0.15064227325807708,0.2133125729855975,0.1841183339820942,17,31,580300,0.010509926041261192,0.032308291163877,2569.0,2018-2022
Census Tract 5804; Cook County; Illinois,0.15368150684931506,0.2512842465753425,0.17915239726027396,17,31,580400,0.07063356164383562,0.03146404109589041,4672.0,2018-2022
Census Tract 5805.01; Cook County; Illinois,0.14037319762510603,0.3023748939779474,0.11535199321458864,17,31,580501,0.05195080576759966,0.03244274809160305,4716.0,2018-2022
Census Tract 5805.02; Cook County; Illinois,0.19099756690997566,0.23175182481751824,0.09225466342254664,17,31,580502,0.07157339821573398,0.015206812652068127,4932.0,2018-2022
Census Tract 5806; Cook County; Illinois,0.2191780821917808,0.21251388374676045,0.08737504627915586,17,31,580600,0.10144390966308775,0.03017400962606442,5402.0,2018-2022
Census Tract 5807; Cook County; Illinois,0.2452338276030634,0.21834772690239532,0.10640378034870458,17,31,580700,0.02900439954375102,0.01710933680951605,6137.0,2018-2022
Census Tract 5808; Cook County; Illinois,0.2943702290076336,0.21660305343511452,0.05152671755725191,17,31,580800,0.0648854961832061,0.02480916030534351,2096.0,2018-2022
Census Tract 5905; Cook County; Illinois,0.15490430622009568,0.2117224880382775,0.16088516746411483,17,31,590500,0.15430622009569378,0.12440191387559808,1672.0,2018-2022
Census Tract 5906; Cook County; Illinois,0.18305795961185417,0.2019407290847102,0.1109362706530291,17,31,590600,0.10149488591660111,0.0959874114870181,3813.0,2018-2022
Census Tract 5907; Cook County; Illinois,0.12079615648592999,0.15511324639670557,0.23884694577899795,17,31,590700,0.12525737817433083,0.03912148249828414,2914.0,2018-2022
Census Tract 6004; Cook County; Illinois,0.18344688367398435,0.2382033812768105,0.12591471107746657,17,31,600400,0.18521322230633358,0.051980822609134496,3963.0,2018-2022
Census Tract 6006; Cook County; Illinois,0.18896037927531323,0.18896037927531323,0.1290213342363698,17,31,600600,0.11750761937013207,0.09888249238062986,2953.0,2018-2022
Census Tract 6007; Cook County; Illinois,0.15749128919860628,0.1613240418118467,0.14355400696864112,17,31,600700,0.18222996515679443,0.06062717770034843,2870.0,2018-2022
Census Tract 6009; Cook County; Illinois,0.08813286900616127,0.2587731047414948,0.14331636753281543,17,31,600900,0.14813822662737744,0.10742030538440932,3733.0,2018-2022
Census Tract 6103; Cook County; Illinois,0.2021164021164021,0.21252204585537918,0.14955908289241623,17,31,610300,0.03968253968253968,0.031216931216931216,5670.0,2018-2022
Census Tract 6104; Cook County; Illinois,0.1954449152542373,0.15466101694915255,0.1430084745762712,17,31,610400,0.03389830508474576,0.01694915254237288,1888.0,2018-2022
Census Tract 6108; Cook County; Illinois,0.1222879684418146,0.2274819197896121,0.2044707429322814,17,31,610800,0.12754766600920447,0.028928336620644313,1521.0,2018-2022
Census Tract 6112; Cook County; Illinois,0.19594594594594594,0.23986486486486486,0.12837837837837837,17,31,611200,0.030405405405405407,0.06177606177606178,2072.0,2018-2022
Census Tract 6113; Cook County; Illinois,0.25198005280140806,0.23027280727486066,0.055441478439425054,17,31,611300,0.009680258140217073,0.020240539747726605,3409.0,2018-2022
Census Tract 6114; Cook County; Illinois,0.23640925564538612,0.20100362419849457,0.13047114580429328,17,31,611400,0.023696682464454975,0.009199888486200167,3587.0,2018-2022
Census Tract 6115; Cook County; Illinois,0.26611671249618085,0.21998166819431714,0.09349220898258478,17,31,611500,0.03269172013443324,0.004277421326000611,3273.0,2018-2022
Census Tract 6116; Cook County; Illinois,0.10476190476190476,0.2711779448621554,0.16140350877192983,17,31,611600,0.007518796992481203,0.007518796992481203,1995.0,2018-2022
Census Tract 6117; Cook County; Illinois,0.1748781808337845,0.21331889550622632,0.24905251759610178,17,31,611700,0.0,0.0,1847.0,2018-2022
Census Tract 6118; Cook County; Illinois,0.15599268069533395,0.3677950594693504,0.16651418115279049,17,31,611800,0.008234217749313814,0.008234217749313814,2186.0,2018-2022
Census Tract 6119; Cook County; Illinois,0.21680564464400257,0.19820397690827454,0.150096215522771,17,31,611900,0.024374599101988453,0.006414368184733804,1559.0,2018-2022
Census Tract 6120; Cook County; Illinois,0.16173120728929385,0.24829157175398633,0.15110098709187547,17,31,612000,0.0979498861047836,0.04403948367501898,1317.0,2018-2022
Census Tract 6121; Cook County; Illinois,0.1925343811394892,0.23673870333988212,0.15324165029469547,17,31,612100,0.01669941060903733,0.009823182711198428,1018.0,2018-2022
Census Tract 6122; Cook County; Illinois,0.21887713588283156,0.15785191212367777,0.11879576891781937,17,31,612200,0.024952535937076213,0.007323026851098454,3687.0,2018-2022
Census Tract 6201; Cook County; Illinois,0.1838265944143393,0.19987494789495625,0.15443934972905377,17,31,620100,0.0566902876198416,0.033764068361817424,4798.0,2018-2022
Census Tract 6202; Cook County; Illinois,0.1704312114989733,0.21457905544147843,0.17505133470225873,17,31,620200,0.09907597535934291,0.027207392197125257,1948.0,2018-2022
Census Tract 6203; Cook County; Illinois,0.18319209039548023,0.19406779661016949,0.128954802259887,17,31,620300,0.08531073446327683,0.07090395480225989,7080.0,2018-2022
Census Tract 6204; Cook County; Illinois,0.14647577092511013,0.23370044052863437,0.18436123348017622,17,31,620400,0.053524229074889865,0.014317180616740088,4540.0,2018-2022
Census Tract 6303; Cook County; Illinois,0.27621790256779455,0.26589872810175186,0.11879049676025918,17,31,630300,0.06431485481161507,0.015358771298296136,4167.0,2018-2022
Census Tract 6304; Cook County; Illinois,0.18190904547726136,0.2856904880892887,0.12243878060969515,17,31,630400,0.04097951024487756,0.008162585373979677,6003.0,2018-2022
Census Tract 6305; Cook County; Illinois,0.19669393888796127,0.17849390549340458,0.139756219736183,17,31,630500,0.06812489564201035,0.01335782267490399,5989.0,2018-2022
Census Tract 6306; Cook County; Illinois,0.1584122359796067,0.2327021121631464,0.17807720320466133,17,31,630600,0.04297159504734159,0.019664967225054626,2746.0,2018-2022
Census Tract 6308; Cook County; Illinois,0.15972331394434838,0.21836189278415344,0.09982707121521774,17,31,630800,0.09479641565791543,0.017764502436723787,6361.0,2018-2022
Census Tract 6309; Cook County; Illinois,0.1429159802306425,0.2697693574958814,0.1326194398682043,17,31,630900,0.028830313014827018,0.022240527182866558,4856.0,2018-2022
Census Tract 6401; Cook County; Illinois,0.19732937685459942,0.33827893175074186,0.04080118694362018,17,31,640100,0.13798219584569732,0.03338278931750742,1348.0,2018-2022
Census Tract 6403; Cook County; Illinois,0.08771929824561403,0.20980136291141077,0.18819776714513556,17,31,640300,0.09888357256778309,0.06118602290851095,6897.0,2018-2022
Census Tract 6404; Cook County; Illinois,0.10214566334239952,0.28014505893019037,0.19975823511634935,17,31,640400,0.14113025083106678,0.01964339679661529,3309.0,2018-2022
Census Tract 6405; Cook County; Illinois,0.05953533397870281,0.2388673765730881,0.24975798644724104,17,31,640500,0.10503388189738626,0.036060019361084224,4132.0,2018-2022
