NAME,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,state,county,tract
"Census Tract 8415, Cook County, Illinois",197.0,172.0,41.0,60.0,84.0,49.0,16.0,18.0,29.0,27.0,27.0,31.0,14.0,5.0,9.0,9.0,17,031,841500
"Census Tract 8417, Cook County, Illinois",144.0,158.0,73.0,38.0,58.0,12.0,36.0,34.0,21.0,33.0,50.0,22.0,9.0,4.0,7.0,0.0,17,031,841700
"Census Tract 8418, Cook County, Illinois",153.0,99.0,77.0,39.0,41.0,102.0,27.0,5.0,67.0,51.0,129.0,34.0,58.0,0.0,5.0,36.0,17,031,841800
"Census Tract 8419, Cook County, Illinois",101.0,31.0,14.0,21.0,22.0,7.0,31.0,28.0,22.0,122.0,185.0,180.0,297.0,68.0,235.0,277.0,17,031,841900
"Census Tract 8420, Cook County, Illinois",34.0,10.0,15.0,15.0,0.0,0.0,20.0,4.0,28.0,11.0,34.0,50.0,49.0,14.0,31.0,36.0,17,031,842000
"Census Tract 8421, Cook County, Illinois",409.0,123.0,224.0,100.0,260.0,173.0,68.0,0.0,26.0,135.0,165.0,238.0,88.0,27.0,22.0,14.0,17,031,842100
"Census Tract 8422, Cook County, Illinois",244.0,73.0,32.0,24.0,27.0,56.0,33.0,16.0,19.0,23.0,128.0,230.0,107.0,148.0,162.0,188.0,17,031,842200
"Census Tract 8423, Cook County, Illinois",106.0,24.0,57.0,23.0,71.0,19.0,26.0,10.0,89.0,95.0,62.0,116.0,190.0,129.0,172.0,403.0,17,031,842300
"Census Tract 8424, Cook County, Illinois",124.0,144.0,97.0,111.0,85.0,115.0,102.0,21.0,44.0,34.0,248.0,154.0,49.0,11.0,30.0,9.0,17,031,842400
"Census Tract 8425, Cook County, Illinois",382.0,89.0,106.0,31.0,76.0,32.0,15.0,11.0,10.0,0.0,33.0,15.0,10.0,0.0,0.0,0.0,17,031,842500
"Census Tract 8426, Cook County, Illinois",166.0,63.0,84.0,67.0,69.0,21.0,51.0,74.0,56.0,100.0,152.0,247.0,78.0,55.0,128.0,27.0,17,031,842600
"Census Tract 8428, Cook County, Illinois",151.0,166.0,199.0,167.0,206.0,151.0,177.0,66.0,67.0,145.0,237.0,152.0,95.0,20.0,0.0,15.0,17,031,842800
"Census Tract 8429, Cook County, Illinois",334.0,134.0,229.0,105.0,58.0,47.0,26.0,33.0,27.0,99.0,35.0,45.0,6.0,3.0,19.0,20.0,17,031,842900
"Census Tract 8430, Cook County, Illinois",266.0,108.0,117.0,73.0,70.0,124.0,57.0,50.0,39.0,20.0,29.0,42.0,24.0,0.0,0.0,0.0,17,031,843000
"Census Tract 8431, Cook County, Illinois",70.0,63.0,28.0,44.0,23.0,60.0,47.0,24.0,11.0,32.0,45.0,34.0,46.0,25.0,7.0,6.0,17,031,843100
"Census Tract 8432, Cook County, Illinois",34.0,16.0,77.0,71.0,128.0,70.0,20.0,42.0,104.0,38.0,74.0,31.0,39.0,29.0,8.0,5.0,17,031,843200
"Census Tract 8433, Cook County, Illinois",50.0,43.0,35.0,19.0,0.0,44.0,21.0,30.0,34.0,39.0,47.0,18.0,0.0,0.0,15.0,0.0,17,031,843300
"Census Tract 8434, Cook County, Illinois",28.0,29.0,44.0,72.0,24.0,38.0,16.0,0.0,10.0,27.0,51.0,45.0,35.0,0.0,8.0,11.0,17,031,843400
"Census Tract 8435, Cook County, Illinois",26.0,53.0,14.0,50.0,6.0,11.0,24.0,26.0,22.0,5.0,26.0,23.0,5.0,0.0,0.0,0.0,17,031,843500
"Census Tract 8436, Cook County, Illinois",202.0,126.0,116.0,62.0,60.0,92.0,33.0,27.0,32.0,34.0,78.0,84.0,22.0,9.0,15.0,51.0,17,031,843600
"Census Tract 8437, Cook County, Illinois",71.0,33.0,34.0,21.0,17.0,44.0,11.0,41.0,38.0,23.0,122.0,83.0,103.0,35.0,97.0,162.0,17,031,843700
"Census Tract 8101, Cook County, Illinois",60.0,75.0,113.0,89.0,62.0,134.0,89.0,65.0,112.0,160.0,167.0,189.0,239.0,104.0,218.0,177.0,17,031,810100
"Census Tract 8103.01, Cook County, Illinois",20.0,50.0,58.0,88.0,33.0,53.0,52.0,115.0,16.0,184.0,188.0,161.0,139.0,103.0,49.0,79.0,17,031,810301
"Census Tract 8114.01, Cook County, Illinois",65.0,26.0,55.0,57.0,118.0,135.0,65.0,68.0,148.0,206.0,164.0,235.0,174.0,108.0,81.0,6.0,17,031,811401
"Census Tract 8200, Cook County, Illinois",4.0,0.0,7.0,29.0,4.0,5.0,0.0,10.0,4.0,22.0,41.0,65.0,32.0,36.0,72.0,284.0,17,031,820000
"Census Tract 8010, Cook County, Illinois",74.0,65.0,28.0,43.0,60.0,45.0,36.0,77.0,15.0,178.0,90.0,234.0,179.0,144.0,235.0,385.0,17,031,801000
"Census Tract 7108, Cook County, Illinois",226.0,41.0,84.0,197.0,86.0,50.0,157.0,103.0,122.0,101.0,252.0,192.0,76.0,40.0,50.0,0.0,17,031,710800
"Census Tract 7304, Cook County, Illinois",97.0,95.0,64.0,31.0,67.0,66.0,52.0,27.0,117.0,117.0,161.0,159.0,111.0,74.0,24.0,0.0,17,031,730400
"Census Tract 7505, Cook County, Illinois",181.0,129.0,114.0,134.0,111.0,55.0,102.0,105.0,84.0,143.0,141.0,264.0,360.0,70.0,20.0,19.0,17,031,750500
"Census Tract 8001, Cook County, Illinois",8.0,21.0,0.0,0.0,5.0,18.0,0.0,21.0,4.0,26.0,0.0,25.0,73.0,62.0,116.0,453.0,17,031,800100
"Census Tract 8013, Cook County, Illinois",60.0,45.0,35.0,8.0,8.0,16.0,23.0,49.0,50.0,85.0,87.0,252.0,90.0,65.0,200.0,540.0,17,031,801300
"Census Tract 8016.01, Cook County, Illinois",8.0,35.0,55.0,56.0,56.0,48.0,12.0,98.0,11.0,80.0,141.0,186.0,205.0,134.0,151.0,374.0,17,031,801601
"Census Tract 8016.06, Cook County, Illinois",36.0,71.0,136.0,97.0,50.0,32.0,27.0,80.0,28.0,36.0,155.0,223.0,243.0,231.0,368.0,395.0,17,031,801606
"Census Tract 8039.01, Cook County, Illinois",61.0,40.0,121.0,110.0,119.0,146.0,40.0,47.0,98.0,92.0,220.0,225.0,106.0,126.0,70.0,47.0,17,031,803901
"Census Tract 8041.06, Cook County, Illinois",71.0,47.0,107.0,64.0,21.0,65.0,48.0,103.0,199.0,78.0,264.0,415.0,257.0,179.0,287.0,444.0,17,031,804106
"Census Tract 8060.01, Cook County, Illinois",227.0,124.0,149.0,225.0,38.0,20.0,157.0,273.0,116.0,259.0,459.0,272.0,145.0,46.0,31.0,52.0,17,031,806001
"Census Tract 8065.02, Cook County, Illinois",69.0,17.0,46.0,54.0,81.0,160.0,134.0,55.0,41.0,99.0,178.0,287.0,83.0,60.0,64.0,31.0,17,031,806502
"Census Tract 8097, Cook County, Illinois",16.0,39.0,42.0,28.0,48.0,55.0,14.0,63.0,53.0,62.0,188.0,141.0,132.0,159.0,130.0,95.0,17,031,809700
"Census Tract 8107.02, Cook County, Illinois",84.0,176.0,85.0,96.0,115.0,68.0,48.0,72.0,136.0,106.0,174.0,118.0,133.0,74.0,73.0,48.0,17,031,810702
"Census Tract 8120, Cook County, Illinois",27.0,66.0,27.0,43.0,39.0,66.0,103.0,37.0,52.0,171.0,187.0,215.0,172.0,176.0,168.0,549.0,17,031,812000
"Census Tract 8122, Cook County, Illinois",5.0,17.0,16.0,0.0,12.0,7.0,53.0,9.0,24.0,54.0,94.0,97.0,62.0,100.0,108.0,661.0,17,031,812200
"Census Tract 6501, Cook County, Illinois",30.0,55.0,86.0,88.0,72.0,43.0,169.0,119.0,73.0,97.0,79.0,122.0,85.0,60.0,29.0,5.0,17,031,650100
"Census Tract 6705, Cook County, Illinois",40.0,22.0,24.0,39.0,62.0,50.0,11.0,4.0,7.0,27.0,17.0,30.0,0.0,0.0,0.0,0.0,17,031,670500
"Census Tract 506, Cook County, Illinois",84.0,9.0,0.0,67.0,0.0,33.0,46.0,29.0,20.0,116.0,69.0,153.0,151.0,105.0,78.0,103.0,17,031,050600
"Census Tract 605, Cook County, Illinois",157.0,86.0,56.0,24.0,18.0,11.0,33.0,44.0,0.0,25.0,48.0,51.0,49.0,16.0,26.0,78.0,17,031,060500
"Census Tract 609, Cook County, Illinois",276.0,181.0,188.0,197.0,164.0,115.0,175.0,256.0,261.0,411.0,507.0,607.0,466.0,220.0,190.0,244.0,17,031,060900
"Census Tract 2514, Cook County, Illinois",209.0,234.0,70.0,177.0,159.0,72.0,128.0,81.0,81.0,68.0,63.0,125.0,18.0,49.0,27.0,12.0,17,031,251400
"Census Tract 2608, Cook County, Illinois",144.0,71.0,77.0,48.0,38.0,71.0,28.0,33.0,35.0,44.0,62.0,47.0,2.0,13.0,0.0,13.0,17,031,260800
"Census Tract 3017.01, Cook County, Illinois",28.0,67.0,112.0,62.0,111.0,94.0,88.0,19.0,154.0,91.0,64.0,0.0,83.0,17.0,0.0,0.0,17,031,301701
"Census Tract 3018.02, Cook County, Illinois",53.0,105.0,56.0,59.0,10.0,57.0,73.0,94.0,10.0,60.0,70.0,101.0,23.0,0.0,0.0,0.0,17,031,301802
"Census Tract 3017.02, Cook County, Illinois",124.0,92.0,71.0,212.0,114.0,68.0,58.0,58.0,17.0,26.0,110.0,43.0,18.0,14.0,0.0,0.0,17,031,301702
"Census Tract 3018.01, Cook County, Illinois",108.0,33.0,135.0,133.0,21.0,148.0,173.0,125.0,18.0,55.0,29.0,48.0,22.0,0.0,10.0,0.0,17,031,301801
"Census Tract 3018.03, Cook County, Illinois",88.0,93.0,160.0,147.0,96.0,164.0,153.0,65.0,36.0,163.0,57.0,44.0,6.0,0.0,29.0,5.0,17,031,301803
"Census Tract 4301.01, Cook County, Illinois",343.0,114.0,110.0,79.0,159.0,117.0,5.0,36.0,103.0,76.0,284.0,76.0,49.0,41.0,0.0,0.0,17,031,430101
"Census Tract 4301.02, Cook County, Illinois",376.0,120.0,246.0,82.0,167.0,62.0,114.0,146.0,32.0,73.0,184.0,138.0,50.0,8.0,0.0,16.0,17,031,430102
"Census Tract 4313.01, Cook County, Illinois",215.0,124.0,113.0,277.0,20.0,41.0,63.0,137.0,13.0,60.0,24.0,110.0,23.0,0.0,11.0,0.0,17,031,431301
"Census Tract 4313.02, Cook County, Illinois",369.0,180.0,144.0,76.0,135.0,39.0,109.0,39.0,23.0,49.0,45.0,112.0,63.0,16.0,0.0,0.0,17,031,431302
"Census Tract 4401.01, Cook County, Illinois",314.0,162.0,114.0,107.0,150.0,86.0,119.0,37.0,75.0,175.0,108.0,91.0,27.0,0.0,28.0,0.0,17,031,440101
"Census Tract 4401.02, Cook County, Illinois",269.0,242.0,235.0,36.0,103.0,150.0,88.0,138.0,15.0,91.0,104.0,18.0,8.0,41.0,0.0,0.0,17,031,440102
"Census Tract 4402.02, Cook County, Illinois",364.0,121.0,104.0,122.0,136.0,40.0,87.0,36.0,60.0,84.0,113.0,110.0,91.0,19.0,50.0,45.0,17,031,440202
"Census Tract 4603.01, Cook County, Illinois",86.0,42.0,99.0,102.0,62.0,52.0,39.0,57.0,50.0,22.0,143.0,75.0,9.0,24.0,17.0,0.0,17,031,460301
"Census Tract 4603.02, Cook County, Illinois",211.0,231.0,75.0,193.0,26.0,96.0,39.0,82.0,32.0,1.0,64.0,41.0,0.0,17.0,50.0,0.0,17,031,460302
"Census Tract 6914, Cook County, Illinois",172.0,135.0,140.0,113.0,116.0,48.0,91.0,18.0,51.0,103.0,58.0,81.0,57.0,27.0,0.0,26.0,17,031,691400
"Census Tract 6719, Cook County, Illinois",55.0,4.0,36.0,7.0,3.0,19.0,23.0,27.0,28.0,19.0,66.0,39.0,0.0,17.0,10.0,0.0,17,031,671900
"Census Tract 6814, Cook County, Illinois",177.0,128.0,93.0,67.0,49.0,41.0,68.0,26.0,21.0,92.0,66.0,38.0,26.0,21.0,8.0,10.0,17,031,681400
"Census Tract 6909, Cook County, Illinois",363.0,103.0,184.0,231.0,29.0,142.0,79.0,58.0,61.0,147.0,175.0,161.0,26.0,10.0,8.0,0.0,17,031,690900
"Census Tract 7105, Cook County, Illinois",206.0,193.0,155.0,166.0,92.0,99.0,78.0,81.0,128.0,43.0,160.0,98.0,16.0,25.0,24.0,15.0,17,031,710500
"Census Tract 7111, Cook County, Illinois",134.0,119.0,70.0,81.0,73.0,41.0,110.0,84.0,38.0,95.0,89.0,56.0,61.0,40.0,9.0,0.0,17,031,711100
"Census Tract 7112, Cook County, Illinois",178.0,92.0,229.0,97.0,45.0,159.0,92.0,115.0,55.0,236.0,227.0,161.0,72.0,63.0,29.0,18.0,17,031,711200
"Census Tract 7307, Cook County, Illinois",46.0,89.0,11.0,101.0,37.0,20.0,34.0,55.0,3.0,76.0,57.0,83.0,45.0,32.0,4.0,0.0,17,031,730700
"Census Tract 7704, Cook County, Illinois",85.0,85.0,54.0,171.0,55.0,102.0,99.0,68.0,76.0,174.0,153.0,279.0,158.0,87.0,34.0,61.0,17,031,770400
"Census Tract 8023, Cook County, Illinois",216.0,51.0,69.0,70.0,73.0,116.0,27.0,12.0,12.0,137.0,199.0,191.0,132.0,90.0,143.0,634.0,17,031,802300
"Census Tract 8027.01, Cook County, Illinois",45.0,17.0,22.0,42.0,147.0,30.0,80.0,140.0,60.0,200.0,345.0,328.0,219.0,132.0,225.0,156.0,17,031,802701
"Census Tract 8028.02, Cook County, Illinois",47.0,31.0,43.0,161.0,85.0,136.0,65.0,192.0,67.0,162.0,192.0,267.0,458.0,240.0,171.0,139.0,17,031,802802
"Census Tract 8095, Cook County, Illinois",209.0,30.0,109.0,72.0,71.0,95.0,112.0,82.0,64.0,107.0,179.0,150.0,129.0,106.0,124.0,148.0,17,031,809500
"Census Tract 2909, Cook County, Illinois",383.0,92.0,186.0,67.0,71.0,39.0,25.0,133.0,7.0,18.0,99.0,68.0,28.0,18.0,0.0,0.0,17,031,290900
"Census Tract 3104, Cook County, Illinois",75.0,33.0,11.0,4.0,37.0,34.0,14.0,25.0,26.0,90.0,40.0,51.0,12.0,30.0,11.0,22.0,17,031,310400
"Census Tract 3106, Cook County, Illinois",309.0,132.0,193.0,261.0,145.0,148.0,62.0,70.0,56.0,182.0,119.0,143.0,82.0,0.0,63.0,28.0,17,031,310600
"Census Tract 514, Cook County, Illinois",15.0,37.0,57.0,29.0,4.0,20.0,43.0,47.0,35.0,70.0,62.0,87.0,103.0,81.0,54.0,140.0,17,031,051400
"Census Tract 4610, Cook County, Illinois",300.0,199.0,85.0,80.0,6.0,41.0,28.0,4.0,16.0,44.0,15.0,48.0,2.0,0.0,15.0,6.0,17,031,461000
"Census Tract 4803, Cook County, Illinois",57.0,4.0,37.0,41.0,21.0,24.0,26.0,17.0,0.0,52.0,56.0,107.0,74.0,0.0,0.0,0.0,17,031,480300
"Census Tract 510, Cook County, Illinois",31.0,6.0,0.0,35.0,16.0,14.0,22.0,11.0,32.0,40.0,62.0,87.0,80.0,21.0,97.0,143.0,17,031,051000
"Census Tract 608, Cook County, Illinois",117.0,70.0,55.0,108.0,38.0,83.0,155.0,150.0,245.0,173.0,400.0,417.0,432.0,221.0,159.0,240.0,17,031,060800
"Census Tract 626, Cook County, Illinois",12.0,31.0,16.0,34.0,12.0,6.0,25.0,14.0,19.0,103.0,101.0,138.0,77.0,36.0,50.0,279.0,17,031,062600
"Census Tract 710, Cook County, Illinois",69.0,25.0,28.0,8.0,17.0,20.0,8.0,7.0,18.0,106.0,51.0,174.0,161.0,69.0,75.0,196.0,17,031,071000
"Census Tract 901, Cook County, Illinois",29.0,37.0,41.0,51.0,11.0,96.0,42.0,41.0,69.0,118.0,126.0,185.0,120.0,91.0,159.0,75.0,17,031,090100
"Census Tract 1506, Cook County, Illinois",49.0,77.0,37.0,41.0,30.0,95.0,49.0,120.0,42.0,152.0,186.0,167.0,125.0,61.0,65.0,47.0,17,031,150600
"Census Tract 8151, Cook County, Illinois",44.0,28.0,94.0,119.0,54.0,68.0,51.0,147.0,41.0,102.0,195.0,100.0,51.0,52.0,55.0,37.0,17,031,815100
"Census Tract 8181, Cook County, Illinois",0.0,24.0,68.0,70.0,64.0,19.0,0.0,19.0,36.0,104.0,97.0,184.0,82.0,64.0,43.0,23.0,17,031,818100
"Census Tract 1611, Cook County, Illinois",13.0,0.0,35.0,6.0,8.0,60.0,23.0,7.0,16.0,54.0,54.0,126.0,119.0,68.0,58.0,106.0,17,031,161100
"Census Tract 1612, Cook County, Illinois",40.0,17.0,68.0,64.0,65.0,107.0,39.0,20.0,30.0,90.0,83.0,103.0,44.0,43.0,47.0,9.0,17,031,161200
"Census Tract 1702, Cook County, Illinois",58.0,7.0,34.0,83.0,68.0,14.0,36.0,78.0,45.0,110.0,183.0,136.0,155.0,155.0,67.0,39.0,17,031,170200
"Census Tract 2210, Cook County, Illinois",69.0,62.0,53.0,73.0,95.0,73.0,29.0,64.0,68.0,57.0,111.0,14.0,119.0,18.0,19.0,16.0,17,031,221000
"Census Tract 2302, Cook County, Illinois",50.0,46.0,20.0,69.0,21.0,35.0,1.0,67.0,23.0,27.0,64.0,82.0,27.0,34.0,11.0,7.0,17,031,230200
"Census Tract 2305, Cook County, Illinois",172.0,101.0,49.0,88.0,126.0,52.0,84.0,62.0,29.0,70.0,70.0,105.0,19.0,7.0,18.0,0.0,17,031,230500
"Census Tract 2412, Cook County, Illinois",103.0,0.0,33.0,41.0,8.0,15.0,2.0,28.0,21.0,72.0,52.0,87.0,103.0,50.0,53.0,72.0,17,031,241200
"Census Tract 2428, Cook County, Illinois",30.0,54.0,44.0,48.0,36.0,25.0,0.0,11.0,27.0,17.0,99.0,46.0,57.0,50.0,55.0,40.0,17,031,242800
"Census Tract 2432, Cook County, Illinois",48.0,8.0,22.0,7.0,10.0,5.0,20.0,20.0,29.0,51.0,101.0,150.0,44.0,63.0,101.0,180.0,17,031,243200
"Census Tract 2603, Cook County, Illinois",96.0,43.0,64.0,26.0,35.0,18.0,41.0,22.0,23.0,49.0,50.0,0.0,14.0,9.0,0.0,0.0,17,031,260300
"Census Tract 2604, Cook County, Illinois",70.0,34.0,49.0,40.0,52.0,54.0,4.0,10.0,9.0,21.0,35.0,15.0,0.0,0.0,4.0,0.0,17,031,260400
"Census Tract 2610, Cook County, Illinois",133.0,46.0,51.0,24.0,40.0,52.0,36.0,40.0,10.0,50.0,90.0,48.0,14.0,30.0,14.0,0.0,17,031,261000
"Census Tract 2705, Cook County, Illinois",184.0,114.0,66.0,66.0,55.0,26.0,10.0,21.0,0.0,66.0,25.0,30.0,0.0,0.0,0.0,16.0,17,031,270500
"Census Tract 2715, Cook County, Illinois",89.0,72.0,37.0,25.0,44.0,5.0,17.0,36.0,0.0,10.0,35.0,18.0,18.0,8.0,0.0,0.0,17,031,271500
"Census Tract 2306, Cook County, Illinois",284.0,186.0,106.0,89.0,86.0,209.0,117.0,160.0,74.0,129.0,186.0,98.0,14.0,20.0,51.0,31.0,17,031,230600
"Census Tract 2215, Cook County, Illinois",213.0,83.0,82.0,78.0,50.0,147.0,75.0,43.0,22.0,163.0,77.0,103.0,72.0,39.0,43.0,33.0,17,031,221500
"Census Tract 2301, Cook County, Illinois",72.0,29.0,31.0,27.0,31.0,71.0,27.0,24.0,26.0,37.0,83.0,86.0,32.0,13.0,4.0,25.0,17,031,230100
"Census Tract 2403, Cook County, Illinois",13.0,12.0,32.0,22.0,17.0,13.0,0.0,13.0,14.0,52.0,27.0,82.0,48.0,49.0,88.0,170.0,17,031,240300
"Census Tract 2413, Cook County, Illinois",10.0,34.0,46.0,17.0,12.0,6.0,24.0,16.0,18.0,32.0,93.0,108.0,98.0,61.0,110.0,67.0,17,031,241300
"Census Tract 2415, Cook County, Illinois",22.0,15.0,19.0,64.0,0.0,46.0,20.0,83.0,0.0,127.0,139.0,212.0,63.0,68.0,160.0,270.0,17,031,241500
"Census Tract 2416, Cook County, Illinois",73.0,30.0,32.0,61.0,53.0,63.0,121.0,70.0,73.0,179.0,179.0,207.0,114.0,83.0,120.0,168.0,17,031,241600
"Census Tract 303, Cook County, Illinois",151.0,141.0,112.0,122.0,59.0,75.0,64.0,90.0,57.0,61.0,156.0,131.0,49.0,52.0,20.0,42.0,17,031,030300
"Census Tract 312, Cook County, Illinois",1011.0,319.0,243.0,120.0,37.0,68.0,88.0,0.0,33.0,143.0,66.0,214.0,52.0,58.0,69.0,111.0,17,031,031200
"Census Tract 4109, Cook County, Illinois",184.0,88.0,40.0,89.0,98.0,112.0,11.0,35.0,22.0,202.0,239.0,129.0,105.0,26.0,100.0,108.0,17,031,410900
"Census Tract 4303, Cook County, Illinois",206.0,129.0,27.0,62.0,55.0,24.0,41.0,40.0,22.0,104.0,22.0,54.0,37.0,13.0,0.0,0.0,17,031,430300
"Census Tract 8260, Cook County, Illinois",162.0,47.0,142.0,86.0,67.0,49.0,51.0,86.0,75.0,87.0,67.0,94.0,17.0,0.0,54.0,0.0,17,031,826000
"Census Tract 8261, Cook County, Illinois",42.0,115.0,238.0,69.0,80.0,184.0,88.0,110.0,51.0,314.0,304.0,204.0,157.0,142.0,75.0,7.0,17,031,826100
"Census Tract 8263.04, Cook County, Illinois",160.0,166.0,56.0,68.0,34.0,136.0,39.0,13.0,108.0,79.0,110.0,145.0,26.0,64.0,27.0,0.0,17,031,826304
"Census Tract 2423, Cook County, Illinois",62.0,14.0,11.0,46.0,60.0,82.0,16.0,99.0,50.0,144.0,330.0,213.0,151.0,80.0,40.0,181.0,17,031,242300
"Census Tract 6302, Cook County, Illinois",27.0,100.0,20.0,46.0,83.0,31.0,15.0,14.0,18.0,43.0,54.0,71.0,24.0,15.0,0.0,0.0,17,031,630200
"Census Tract 5807, Cook County, Illinois",146.0,33.0,106.0,110.0,237.0,111.0,92.0,184.0,74.0,96.0,226.0,114.0,28.0,22.0,40.0,0.0,17,031,580700
"Census Tract 5906, Cook County, Illinois",66.0,74.0,72.0,124.0,73.0,95.0,109.0,25.0,65.0,63.0,173.0,181.0,55.0,8.0,4.0,9.0,17,031,590600
"Census Tract 6007, Cook County, Illinois",151.0,53.0,141.0,70.0,43.0,79.0,58.0,47.0,11.0,56.0,112.0,92.0,16.0,9.0,11.0,11.0,17,031,600700
"Census Tract 6119, Cook County, Illinois",106.0,50.0,68.0,33.0,71.0,28.0,22.0,42.0,23.0,21.0,13.0,37.0,15.0,0.0,4.0,0.0,17,031,611900
"Census Tract 2222, Cook County, Illinois",20.0,0.0,10.0,33.0,11.0,13.0,14.0,25.0,9.0,69.0,67.0,83.0,86.0,82.0,104.0,224.0,17,031,222200
"Census Tract 2225, Cook County, Illinois",71.0,0.0,22.0,41.0,23.0,21.0,67.0,29.0,14.0,12.0,48.0,18.0,59.0,18.0,43.0,10.0,17,031,222500
"Census Tract 2228, Cook County, Illinois",39.0,60.0,53.0,26.0,27.0,3.0,19.0,7.0,0.0,64.0,12.0,16.0,9.0,5.0,3.0,0.0,17,031,222800
"Census Tract 2307, Cook County, Illinois",126.0,98.0,170.0,142.0,99.0,155.0,82.0,46.0,148.0,100.0,141.0,183.0,26.0,0.0,29.0,9.0,17,031,230700
"Census Tract 2402, Cook County, Illinois",77.0,71.0,19.0,50.0,23.0,0.0,0.0,17.0,0.0,8.0,56.0,99.0,120.0,57.0,74.0,135.0,17,031,240200
"Census Tract 2414, Cook County, Illinois",228.0,162.0,28.0,34.0,13.0,9.0,50.0,62.0,76.0,224.0,51.0,211.0,285.0,145.0,209.0,499.0,17,031,241400
"Census Tract 2424, Cook County, Illinois",76.0,60.0,108.0,53.0,43.0,58.0,48.0,55.0,84.0,58.0,173.0,152.0,105.0,120.0,146.0,40.0,17,031,242400
"Census Tract 2425, Cook County, Illinois",118.0,80.0,106.0,72.0,132.0,70.0,66.0,111.0,55.0,156.0,142.0,152.0,169.0,46.0,45.0,59.0,17,031,242500
"Census Tract 2426, Cook County, Illinois",156.0,49.0,35.0,213.0,201.0,159.0,93.0,87.0,110.0,187.0,260.0,287.0,154.0,99.0,194.0,26.0,17,031,242600
"Census Tract 2427, Cook County, Illinois",109.0,144.0,58.0,67.0,34.0,12.0,5.0,62.0,18.0,23.0,42.0,27.0,12.0,37.0,35.0,28.0,17,031,242700
"Census Tract 8283, Cook County, Illinois",140.0,59.0,103.0,81.0,130.0,126.0,57.0,100.0,95.0,137.0,104.0,211.0,122.0,67.0,36.0,0.0,17,031,828300
"Census Tract 7403, Cook County, Illinois",21.0,28.0,34.0,28.0,13.0,75.0,123.0,29.0,27.0,71.0,184.0,269.0,274.0,195.0,188.0,50.0,17,031,740300
"Census Tract 5306, Cook County, Illinois",198.0,92.0,178.0,31.0,30.0,87.0,46.0,79.0,55.0,30.0,44.0,61.0,69.0,10.0,26.0,0.0,17,031,530600
"Census Tract 8046.07, Cook County, Illinois",12.0,35.0,72.0,60.0,57.0,30.0,13.0,81.0,96.0,187.0,232.0,368.0,391.0,355.0,303.0,116.0,17,031,804607
"Census Tract 8052.01, Cook County, Illinois",8.0,19.0,23.0,69.0,29.0,36.0,27.0,25.0,60.0,128.0,91.0,130.0,139.0,120.0,112.0,111.0,17,031,805201
"Census Tract 8047.09, Cook County, Illinois",112.0,34.0,164.0,201.0,89.0,80.0,150.0,199.0,165.0,225.0,328.0,422.0,221.0,44.0,45.0,67.0,17,031,804709
"Census Tract 8050.01, Cook County, Illinois",43.0,44.0,62.0,62.0,45.0,19.0,62.0,73.0,49.0,96.0,140.0,316.0,272.0,133.0,124.0,276.0,17,031,805001
"Census Tract 8051.10, Cook County, Illinois",77.0,83.0,52.0,102.0,139.0,71.0,43.0,57.0,113.0,188.0,179.0,312.0,141.0,90.0,169.0,127.0,17,031,805110
"Census Tract 8052.02, Cook County, Illinois",72.0,42.0,9.0,37.0,71.0,34.0,92.0,26.0,36.0,119.0,156.0,251.0,148.0,144.0,137.0,129.0,17,031,805202
"Census Tract 8302.02, Cook County, Illinois",22.0,78.0,9.0,70.0,10.0,9.0,9.0,48.0,8.0,81.0,144.0,292.0,139.0,144.0,42.0,47.0,17,031,830202
"Census Tract 8284.02, Cook County, Illinois",126.0,92.0,143.0,116.0,126.0,130.0,44.0,102.0,115.0,116.0,182.0,137.0,79.0,103.0,53.0,59.0,17,031,828402
"Census Tract 8286.01, Cook County, Illinois",27.0,33.0,66.0,58.0,65.0,104.0,22.0,40.0,30.0,47.0,149.0,366.0,157.0,171.0,106.0,67.0,17,031,828601
"Census Tract 8300.03, Cook County, Illinois",129.0,54.0,117.0,39.0,60.0,36.0,285.0,57.0,13.0,222.0,259.0,503.0,311.0,203.0,207.0,87.0,17,031,830003
"Census Tract 8301, Cook County, Illinois",64.0,36.0,24.0,53.0,16.0,84.0,71.0,39.0,53.0,63.0,98.0,192.0,115.0,87.0,64.0,6.0,17,031,830100
"Census Tract 8303, Cook County, Illinois",497.0,279.0,207.0,190.0,91.0,48.0,87.0,158.0,10.0,118.0,292.0,211.0,83.0,49.0,0.0,0.0,17,031,830300
"Census Tract 6403, Cook County, Illinois",86.0,65.0,155.0,131.0,124.0,26.0,64.0,24.0,71.0,172.0,357.0,327.0,331.0,139.0,170.0,16.0,17,031,640300
"Census Tract 6505, Cook County, Illinois",96.0,94.0,85.0,58.0,89.0,73.0,102.0,57.0,29.0,80.0,238.0,247.0,67.0,47.0,7.0,23.0,17,031,650500
"Census Tract 6704, Cook County, Illinois",70.0,66.0,72.0,21.0,35.0,35.0,17.0,23.0,0.0,20.0,37.0,33.0,24.0,0.0,8.0,11.0,17,031,670400
