NAME,B07001_002E,B07001_003E,B07001_004E,B07001_005E,B07001_006E,B07001_007E,B07001_008E,B07001_009E,B07001_010E,B07001_011E,B07001_012E,B07001_013E,B07001_014E,B07001_015E,B07001_016E,state,county,tract
"Census Tract 4212, Cook County, Illinois",53.0,211.0,15.0,60.0,71.0,92.0,20.0,77.0,59.0,84.0,102.0,67.0,61.0,81.0,45.0,17,031,421200
"Census Tract 4912, Cook County, Illinois",119.0,354.0,14.0,87.0,168.0,47.0,81.0,88.0,55.0,132.0,181.0,195.0,38.0,76.0,285.0,17,031,491200
"Census Tract 8054.01, Cook County, Illinois",180.0,340.0,84.0,182.0,253.0,319.0,171.0,207.0,218.0,430.0,389.0,259.0,208.0,159.0,435.0,17,031,805401
"Census Tract 3501, Cook County, Illinois",89.0,43.0,0.0,312.0,794.0,464.0,159.0,17.0,24.0,20.0,178.0,101.0,128.0,46.0,57.0,17,031,350100
"Census Tract 627, Cook County, Illinois",195.0,321.0,43.0,285.0,480.0,404.0,418.0,109.0,110.0,65.0,108.0,143.0,85.0,40.0,52.0,17,031,062700
"Census Tract 8036.06, Cook County, Illinois",728.0,1980.0,107.0,538.0,980.0,1218.0,727.0,761.0,625.0,204.0,320.0,236.0,296.0,147.0,40.0,17,031,803606
"Census Tract 8016.05, Cook County, Illinois",208.0,949.0,44.0,166.0,76.0,230.0,227.0,387.0,346.0,447.0,338.0,397.0,609.0,260.0,794.0,17,031,801605
"Census Tract 6707, Cook County, Illinois",156.0,235.0,30.0,16.0,97.0,47.0,82.0,55.0,98.0,33.0,77.0,69.0,4.0,28.0,86.0,17,031,670700
"Census Tract 8066, Cook County, Illinois",77.0,638.0,132.0,211.0,182.0,178.0,234.0,226.0,282.0,248.0,347.0,208.0,160.0,97.0,292.0,17,031,806600
"Census Tract 8201.01, Cook County, Illinois",265.0,1046.0,112.0,143.0,171.0,267.0,392.0,312.0,433.0,482.0,495.0,633.0,753.0,450.0,1108.0,17,031,820101
"Census Tract 8214.02, Cook County, Illinois",88.0,363.0,37.0,59.0,96.0,132.0,173.0,241.0,385.0,198.0,362.0,204.0,302.0,182.0,170.0,17,031,821402
"Census Tract 8221.01, Cook County, Illinois",212.0,690.0,75.0,245.0,318.0,312.0,345.0,196.0,229.0,300.0,361.0,291.0,227.0,140.0,342.0,17,031,822101
"Census Tract 8231.02, Cook County, Illinois",163.0,608.0,102.0,273.0,118.0,170.0,158.0,373.0,230.0,271.0,208.0,316.0,246.0,127.0,204.0,17,031,823102
"Census Tract 8233.04, Cook County, Illinois",225.0,1229.0,176.0,293.0,417.0,353.0,508.0,362.0,442.0,369.0,334.0,282.0,288.0,376.0,358.0,17,031,823304
"Census Tract 8245.07, Cook County, Illinois",179.0,685.0,87.0,199.0,183.0,252.0,317.0,184.0,201.0,340.0,282.0,220.0,243.0,296.0,404.0,17,031,824507
"Census Tract 8248, Cook County, Illinois",586.0,2193.0,159.0,541.0,254.0,670.0,445.0,764.0,442.0,392.0,269.0,512.0,218.0,127.0,173.0,17,031,824800
"Census Tract 8249, Cook County, Illinois",153.0,761.0,33.0,214.0,257.0,128.0,189.0,220.0,151.0,286.0,300.0,197.0,65.0,138.0,226.0,17,031,824900
"Census Tract 8254, Cook County, Illinois",267.0,676.0,119.0,203.0,285.0,609.0,309.0,284.0,253.0,310.0,323.0,448.0,300.0,249.0,476.0,17,031,825400
"Census Tract 8255.01, Cook County, Illinois",328.0,895.0,128.0,398.0,367.0,428.0,221.0,238.0,347.0,312.0,454.0,311.0,361.0,194.0,586.0,17,031,825501
"Census Tract 8255.03, Cook County, Illinois",174.0,1478.0,249.0,152.0,551.0,161.0,507.0,330.0,431.0,331.0,467.0,425.0,429.0,235.0,330.0,17,031,825503
"Census Tract 8255.05, Cook County, Illinois",220.0,1085.0,147.0,452.0,334.0,451.0,247.0,338.0,418.0,256.0,407.0,465.0,478.0,179.0,381.0,17,031,825505
"Census Tract 8262.02, Cook County, Illinois",449.0,1053.0,269.0,466.0,432.0,382.0,424.0,486.0,274.0,216.0,216.0,407.0,216.0,122.0,212.0,17,031,826202
"Census Tract 8175, Cook County, Illinois",121.0,486.0,65.0,268.0,185.0,208.0,254.0,337.0,159.0,204.0,257.0,297.0,141.0,152.0,262.0,17,031,817500
"Census Tract 8177, Cook County, Illinois",174.0,562.0,133.0,452.0,361.0,222.0,165.0,267.0,449.0,458.0,365.0,325.0,216.0,408.0,557.0,17,031,817700
"Census Tract 8179, Cook County, Illinois",106.0,821.0,167.0,190.0,463.0,472.0,251.0,377.0,410.0,496.0,455.0,389.0,348.0,410.0,401.0,17,031,817900
"Census Tract 8214.01, Cook County, Illinois",264.0,607.0,73.0,275.0,391.0,269.0,128.0,280.0,321.0,209.0,178.0,350.0,226.0,69.0,241.0,17,031,821401
"Census Tract 3006, Cook County, Illinois",170.0,645.0,108.0,302.0,227.0,256.0,332.0,160.0,138.0,141.0,198.0,53.0,71.0,116.0,95.0,17,031,300600
"Census Tract 3107, Cook County, Illinois",33.0,105.0,7.0,223.0,172.0,175.0,135.0,45.0,136.0,101.0,99.0,50.0,98.0,21.0,104.0,17,031,310700
"Census Tract 3817, Cook County, Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,381700
"Census Tract 3901, Cook County, Illinois",152.0,297.0,42.0,89.0,141.0,201.0,84.0,79.0,138.0,104.0,87.0,67.0,26.0,53.0,19.0,17,031,390100
"Census Tract 3807, Cook County, Illinois",41.0,164.0,25.0,44.0,121.0,75.0,79.0,57.0,104.0,79.0,107.0,137.0,69.0,96.0,132.0,17,031,380700
"Census Tract 3812, Cook County, Illinois",212.0,205.0,0.0,73.0,210.0,80.0,228.0,176.0,35.0,90.0,109.0,92.0,73.0,94.0,110.0,17,031,381200
"Census Tract 3902, Cook County, Illinois",122.0,357.0,9.0,190.0,158.0,125.0,137.0,256.0,261.0,78.0,171.0,23.0,108.0,20.0,54.0,17,031,390200
"Census Tract 4003, Cook County, Illinois",52.0,319.0,0.0,8.0,126.0,121.0,173.0,114.0,35.0,135.0,85.0,42.0,0.0,48.0,44.0,17,031,400300
"Census Tract 4005, Cook County, Illinois",188.0,531.0,83.0,118.0,210.0,196.0,140.0,115.0,101.0,78.0,83.0,80.0,36.0,62.0,58.0,17,031,400500
"Census Tract 4101, Cook County, Illinois",63.0,71.0,47.0,254.0,356.0,232.0,121.0,45.0,156.0,192.0,105.0,64.0,101.0,89.0,111.0,17,031,410100
"Census Tract 4102, Cook County, Illinois",41.0,75.0,126.0,392.0,317.0,129.0,72.0,81.0,52.0,25.0,45.0,0.0,9.0,15.0,90.0,17,031,410200
"Census Tract 4106, Cook County, Illinois",77.0,206.0,158.0,695.0,197.0,131.0,141.0,113.0,204.0,59.0,127.0,114.0,78.0,94.0,115.0,17,031,410600
"Census Tract 4110, Cook County, Illinois",52.0,273.0,245.0,293.0,344.0,214.0,30.0,132.0,123.0,189.0,279.0,244.0,371.0,138.0,582.0,17,031,411000
"Census Tract 4308, Cook County, Illinois",120.0,189.0,87.0,110.0,241.0,127.0,163.0,143.0,199.0,66.0,158.0,61.0,105.0,37.0,103.0,17,031,430800
"Census Tract 4309, Cook County, Illinois",43.0,203.0,39.0,102.0,113.0,62.0,149.0,97.0,103.0,109.0,99.0,79.0,125.0,76.0,55.0,17,031,430900
"Census Tract 4403, Cook County, Illinois",134.0,590.0,177.0,309.0,226.0,187.0,86.0,364.0,443.0,339.0,448.0,497.0,216.0,152.0,480.0,17,031,440300
"Census Tract 4406, Cook County, Illinois",66.0,296.0,88.0,93.0,62.0,74.0,160.0,70.0,89.0,135.0,159.0,133.0,137.0,83.0,141.0,17,031,440600
"Census Tract 4606, Cook County, Illinois",43.0,175.0,20.0,110.0,108.0,84.0,42.0,87.0,78.0,93.0,79.0,75.0,15.0,37.0,121.0,17,031,460600
"Census Tract 407, Cook County, Illinois",273.0,328.0,10.0,99.0,347.0,466.0,343.0,339.0,209.0,349.0,147.0,221.0,97.0,41.0,98.0,17,031,040700
"Census Tract 409, Cook County, Illinois",43.0,178.0,17.0,118.0,262.0,272.0,175.0,167.0,180.0,92.0,148.0,61.0,33.0,72.0,76.0,17,031,040900
"Census Tract 601, Cook County, Illinois",151.0,462.0,7.0,170.0,250.0,340.0,544.0,216.0,222.0,93.0,129.0,96.0,63.0,73.0,45.0,17,031,060100
"Census Tract 603, Cook County, Illinois",89.0,235.0,0.0,194.0,615.0,469.0,327.0,109.0,177.0,174.0,156.0,65.0,94.0,91.0,61.0,17,031,060300
"Census Tract 604, Cook County, Illinois",348.0,403.0,9.0,366.0,637.0,595.0,521.0,216.0,168.0,131.0,144.0,91.0,86.0,41.0,21.0,17,031,060400
"Census Tract 620, Cook County, Illinois",106.0,107.0,0.0,548.0,917.0,523.0,296.0,107.0,138.0,119.0,46.0,1.0,25.0,15.0,53.0,17,031,062000
"Census Tract 622, Cook County, Illinois",152.0,236.0,0.0,420.0,703.0,498.0,320.0,103.0,153.0,133.0,86.0,25.0,71.0,31.0,0.0,17,031,062200
"Census Tract 625, Cook County, Illinois",108.0,132.0,11.0,154.0,210.0,351.0,147.0,125.0,126.0,36.0,39.0,22.0,39.0,17.0,32.0,17,031,062500
"Census Tract 631, Cook County, Illinois",35.0,133.0,37.0,358.0,513.0,348.0,248.0,148.0,78.0,82.0,77.0,49.0,43.0,11.0,21.0,17,031,063100
"Census Tract 902, Cook County, Illinois",342.0,748.0,89.0,273.0,517.0,519.0,432.0,463.0,454.0,457.0,519.0,455.0,338.0,181.0,501.0,17,031,090200
"Census Tract 1004, Cook County, Illinois",342.0,516.0,59.0,69.0,117.0,255.0,255.0,210.0,237.0,167.0,374.0,193.0,242.0,97.0,224.0,17,031,100400
"Census Tract 1007, Cook County, Illinois",191.0,625.0,52.0,245.0,434.0,368.0,350.0,259.0,419.0,443.0,460.0,409.0,256.0,223.0,371.0,17,031,100700
"Census Tract 1203, Cook County, Illinois",376.0,1374.0,114.0,115.0,262.0,351.0,333.0,454.0,696.0,708.0,268.0,377.0,445.0,215.0,723.0,17,031,120300
"Census Tract 2925, Cook County, Illinois",240.0,502.0,153.0,319.0,247.0,328.0,232.0,139.0,228.0,233.0,234.0,251.0,201.0,83.0,161.0,17,031,292500
"Census Tract 715, Cook County, Illinois",169.0,531.0,0.0,304.0,1441.0,1170.0,535.0,301.0,368.0,337.0,233.0,170.0,198.0,262.0,168.0,17,031,071500
"Census Tract 3906, Cook County, Illinois",67.0,303.0,12.0,90.0,147.0,136.0,133.0,91.0,121.0,119.0,97.0,73.0,98.0,82.0,107.0,17,031,390600
"Census Tract 8070, Cook County, Illinois",303.0,834.0,204.0,377.0,559.0,259.0,412.0,465.0,499.0,490.0,278.0,415.0,249.0,211.0,231.0,17,031,807000
"Census Tract 3815, Cook County, Illinois",38.0,32.0,6.0,9.0,12.0,15.0,62.0,5.0,23.0,41.0,37.0,25.0,27.0,0.0,10.0,17,031,381500
"Census Tract 4107, Cook County, Illinois",51.0,130.0,35.0,581.0,249.0,281.0,83.0,46.0,93.0,153.0,101.0,92.0,88.0,37.0,166.0,17,031,410700
"Census Tract 8083.01, Cook County, Illinois",142.0,746.0,131.0,343.0,199.0,144.0,419.0,321.0,467.0,324.0,373.0,232.0,628.0,493.0,828.0,17,031,808301
"Census Tract 2306, Cook County, Illinois",270.0,1637.0,230.0,906.0,365.0,365.0,369.0,724.0,670.0,317.0,401.0,332.0,186.0,70.0,120.0,17,031,230600
"Census Tract 2215, Cook County, Illinois",68.0,230.0,0.0,102.0,351.0,557.0,215.0,220.0,64.0,235.0,176.0,73.0,100.0,182.0,115.0,17,031,221500
"Census Tract 2301, Cook County, Illinois",33.0,200.0,52.0,124.0,301.0,256.0,114.0,155.0,69.0,52.0,70.0,78.0,51.0,26.0,31.0,17,031,230100
"Census Tract 2403, Cook County, Illinois",92.0,85.0,7.0,72.0,233.0,215.0,154.0,55.0,89.0,26.0,48.0,44.0,27.0,21.0,20.0,17,031,240300
"Census Tract 2413, Cook County, Illinois",127.0,155.0,15.0,141.0,372.0,326.0,288.0,122.0,106.0,68.0,54.0,44.0,57.0,16.0,73.0,17,031,241300
"Census Tract 513, Cook County, Illinois",265.0,551.0,0.0,56.0,191.0,335.0,398.0,335.0,258.0,202.0,163.0,49.0,17.0,7.0,46.0,17,031,051300
"Census Tract 632, Cook County, Illinois",147.0,306.0,25.0,641.0,1695.0,722.0,523.0,206.0,289.0,263.0,296.0,649.0,363.0,192.0,370.0,17,031,063200
"Census Tract 707, Cook County, Illinois",285.0,479.0,52.0,248.0,919.0,512.0,331.0,392.0,263.0,193.0,99.0,87.0,97.0,91.0,33.0,17,031,070700
"Census Tract 711, Cook County, Illinois",134.0,287.0,260.0,767.0,683.0,254.0,234.0,75.0,149.0,101.0,94.0,102.0,55.0,87.0,84.0,17,031,071100
"Census Tract 714, Cook County, Illinois",106.0,219.0,46.0,579.0,810.0,754.0,564.0,306.0,213.0,271.0,343.0,242.0,306.0,136.0,159.0,17,031,071400
"Census Tract 3805, Cook County, Illinois",68.0,262.0,21.0,81.0,97.0,20.0,58.0,49.0,58.0,29.0,0.0,28.0,60.0,5.0,20.0,17,031,380500
"Census Tract 3814, Cook County, Illinois",31.0,373.0,16.0,80.0,23.0,61.0,117.0,120.0,204.0,91.0,76.0,44.0,97.0,27.0,34.0,17,031,381400
"Census Tract 3818, Cook County, Illinois",55.0,174.0,54.0,73.0,109.0,121.0,125.0,101.0,62.0,67.0,61.0,97.0,50.0,48.0,55.0,17,031,381800
"Census Tract 3905, Cook County, Illinois",54.0,209.0,44.0,112.0,131.0,171.0,85.0,57.0,157.0,155.0,131.0,65.0,79.0,51.0,57.0,17,031,390500
"Census Tract 3907, Cook County, Illinois",147.0,210.0,73.0,619.0,721.0,555.0,428.0,125.0,223.0,142.0,196.0,552.0,459.0,248.0,600.0,17,031,390700
"Census Tract 4105, Cook County, Illinois",34.0,225.0,129.0,517.0,363.0,98.0,167.0,143.0,115.0,122.0,163.0,160.0,114.0,51.0,110.0,17,031,410500
"Census Tract 4112, Cook County, Illinois",67.0,263.0,36.0,183.0,160.0,123.0,76.0,105.0,77.0,157.0,75.0,132.0,27.0,85.0,123.0,17,031,411200
"Census Tract 4207, Cook County, Illinois",179.0,483.0,60.0,315.0,157.0,147.0,211.0,207.0,161.0,64.0,233.0,99.0,47.0,109.0,154.0,17,031,420700
"Census Tract 4503, Cook County, Illinois",146.0,553.0,155.0,221.0,319.0,56.0,190.0,256.0,308.0,250.0,286.0,203.0,120.0,209.0,415.0,17,031,450300
"Census Tract 5003, Cook County, Illinois",97.0,122.0,63.0,58.0,155.0,123.0,158.0,66.0,164.0,150.0,93.0,161.0,80.0,47.0,28.0,17,031,500300
"Census Tract 5205, Cook County, Illinois",305.0,1082.0,184.0,331.0,207.0,379.0,369.0,302.0,333.0,292.0,486.0,278.0,270.0,149.0,206.0,17,031,520500
"Census Tract 5304, Cook County, Illinois",184.0,294.0,25.0,247.0,123.0,136.0,147.0,136.0,115.0,194.0,60.0,138.0,149.0,83.0,121.0,17,031,530400
"Census Tract 2504, Cook County, Illinois",212.0,772.0,72.0,495.0,443.0,487.0,198.0,174.0,328.0,187.0,352.0,331.0,262.0,191.0,265.0,17,031,250400
"Census Tract 2516, Cook County, Illinois",367.0,973.0,141.0,459.0,177.0,164.0,228.0,288.0,262.0,372.0,162.0,144.0,184.0,122.0,201.0,17,031,251600
"Census Tract 2518, Cook County, Illinois",471.0,1234.0,184.0,389.0,388.0,379.0,427.0,437.0,318.0,108.0,182.0,247.0,162.0,145.0,147.0,17,031,251800
"Census Tract 2609, Cook County, Illinois",87.0,247.0,64.0,131.0,101.0,128.0,107.0,77.0,59.0,189.0,82.0,72.0,17.0,17.0,61.0,17,031,260900
"Census Tract 2416, Cook County, Illinois",66.0,84.0,26.0,278.0,1239.0,837.0,172.0,131.0,245.0,73.0,23.0,98.0,43.0,56.0,46.0,17,031,241600
"Census Tract 303, Cook County, Illinois",213.0,538.0,19.0,255.0,371.0,284.0,443.0,195.0,206.0,245.0,212.0,164.0,170.0,151.0,190.0,17,031,030300
"Census Tract 312, Cook County, Illinois",347.0,898.0,16.0,290.0,921.0,835.0,433.0,351.0,484.0,357.0,364.0,501.0,208.0,182.0,121.0,17,031,031200
"Census Tract 4109, Cook County, Illinois",138.0,285.0,15.0,379.0,527.0,300.0,288.0,218.0,166.0,157.0,79.0,154.0,286.0,196.0,136.0,17,031,410900
"Census Tract 4303, Cook County, Illinois",314.0,645.0,30.0,187.0,214.0,138.0,177.0,140.0,81.0,106.0,133.0,131.0,22.0,20.0,78.0,17,031,430300
"Census Tract 1706, Cook County, Illinois",166.0,299.0,17.0,102.0,84.0,157.0,194.0,146.0,154.0,266.0,206.0,141.0,138.0,123.0,268.0,17,031,170600
"Census Tract 6009, Cook County, Illinois",126.0,493.0,78.0,208.0,370.0,283.0,475.0,136.0,318.0,218.0,176.0,276.0,207.0,60.0,125.0,17,031,600900
"Census Tract 6303, Cook County, Illinois",266.0,1337.0,155.0,347.0,615.0,325.0,532.0,288.0,307.0,298.0,343.0,66.0,141.0,156.0,207.0,17,031,630300
"Census Tract 8287.02, Cook County, Illinois",189.0,1056.0,204.0,310.0,252.0,208.0,167.0,210.0,327.0,444.0,251.0,323.0,184.0,346.0,316.0,17,031,828702
"Census Tract 8300.01, Cook County, Illinois",95.0,255.0,49.0,101.0,140.0,29.0,107.0,106.0,123.0,142.0,161.0,140.0,253.0,143.0,456.0,17,031,830001
"Census Tract 8195, Cook County, Illinois",205.0,525.0,102.0,207.0,159.0,164.0,216.0,263.0,226.0,184.0,192.0,198.0,187.0,177.0,308.0,17,031,819500
"Census Tract 4607, Cook County, Illinois",305.0,617.0,64.0,276.0,156.0,117.0,189.0,53.0,173.0,130.0,100.0,92.0,76.0,56.0,220.0,17,031,460700
"Census Tract 4910, Cook County, Illinois",164.0,670.0,37.0,386.0,324.0,178.0,132.0,186.0,170.0,172.0,193.0,245.0,133.0,96.0,295.0,17,031,491000
"Census Tract 8219, Cook County, Illinois",251.0,886.0,113.0,296.0,359.0,148.0,239.0,325.0,309.0,439.0,530.0,289.0,347.0,183.0,297.0,17,031,821900
"Census Tract 8236.02, Cook County, Illinois",128.0,493.0,46.0,441.0,368.0,435.0,358.0,190.0,510.0,317.0,519.0,399.0,666.0,372.0,979.0,17,031,823602
"Census Tract 8241.08, Cook County, Illinois",578.0,1361.0,127.0,491.0,547.0,587.0,606.0,345.0,662.0,453.0,720.0,575.0,466.0,200.0,346.0,17,031,824108
"Census Tract 8188, Cook County, Illinois",420.0,1032.0,99.0,55.0,154.0,336.0,505.0,431.0,353.0,370.0,456.0,307.0,284.0,173.0,186.0,17,031,818800
"Census Tract 1911, Cook County, Illinois",445.0,1895.0,174.0,297.0,441.0,575.0,583.0,544.0,399.0,295.0,412.0,301.0,186.0,202.0,135.0,17,031,191100
"Census Tract 2304, Cook County, Illinois",86.0,293.0,29.0,189.0,252.0,129.0,166.0,108.0,125.0,154.0,139.0,143.0,98.0,60.0,64.0,17,031,230400
"Census Tract 2429, Cook County, Illinois",171.0,99.0,6.0,114.0,269.0,269.0,339.0,93.0,79.0,88.0,90.0,84.0,24.0,0.0,43.0,17,031,242900
"Census Tract 5704, Cook County, Illinois",105.0,302.0,34.0,87.0,213.0,162.0,124.0,44.0,22.0,117.0,105.0,54.0,75.0,70.0,106.0,17,031,570400
"Census Tract 8223.02, Cook County, Illinois",200.0,505.0,71.0,171.0,263.0,330.0,295.0,188.0,222.0,341.0,330.0,245.0,278.0,222.0,369.0,17,031,822302
"Census Tract 8239.03, Cook County, Illinois",268.0,642.0,70.0,178.0,121.0,100.0,233.0,276.0,341.0,314.0,262.0,470.0,349.0,204.0,711.0,17,031,823903
"Census Tract 8256, Cook County, Illinois",302.0,1017.0,241.0,292.0,395.0,121.0,424.0,317.0,443.0,189.0,394.0,327.0,230.0,168.0,253.0,17,031,825600
"Census Tract 8284.01, Cook County, Illinois",175.0,604.0,93.0,275.0,90.0,313.0,318.0,168.0,313.0,262.0,305.0,317.0,145.0,111.0,119.0,17,031,828401
"Census Tract 8279.01, Cook County, Illinois",52.0,339.0,29.0,121.0,133.0,95.0,98.0,88.0,281.0,83.0,129.0,282.0,196.0,192.0,239.0,17,031,827901
"Census Tract 811, Cook County, Illinois",0.0,34.0,53.0,476.0,742.0,792.0,454.0,180.0,205.0,231.0,132.0,193.0,146.0,188.0,194.0,17,031,081100
"Census Tract 1103, Cook County, Illinois",248.0,859.0,53.0,242.0,489.0,374.0,410.0,244.0,385.0,325.0,435.0,298.0,255.0,211.0,434.0,17,031,110300
"Census Tract 1902, Cook County, Illinois",416.0,1051.0,238.0,410.0,477.0,368.0,448.0,404.0,504.0,332.0,287.0,250.0,135.0,171.0,249.0,17,031,190200
"Census Tract 2213, Cook County, Illinois",125.0,268.0,66.0,246.0,514.0,515.0,228.0,186.0,246.0,79.0,140.0,53.0,54.0,53.0,80.0,17,031,221300
"Census Tract 2512, Cook County, Illinois",180.0,622.0,113.0,240.0,286.0,298.0,285.0,226.0,306.0,262.0,230.0,246.0,185.0,79.0,220.0,17,031,251200
"Census Tract 2828, Cook County, Illinois",55.0,166.0,33.0,326.0,369.0,178.0,116.0,52.0,12.0,37.0,66.0,30.0,63.0,34.0,70.0,17,031,282800
"Census Tract 2606, Cook County, Illinois",110.0,506.0,195.0,110.0,150.0,90.0,121.0,143.0,40.0,63.0,96.0,89.0,89.0,24.0,124.0,17,031,260600
"Census Tract 7107, Cook County, Illinois",104.0,590.0,38.0,134.0,229.0,131.0,120.0,141.0,142.0,255.0,323.0,226.0,222.0,206.0,331.0,17,031,710700
"Census Tract 7109, Cook County, Illinois",141.0,401.0,5.0,138.0,128.0,131.0,196.0,183.0,170.0,54.0,93.0,59.0,99.0,60.0,82.0,17,031,710900
"Census Tract 7114, Cook County, Illinois",138.0,562.0,68.0,189.0,173.0,141.0,105.0,179.0,113.0,141.0,219.0,117.0,110.0,115.0,202.0,17,031,711400
"Census Tract 7203, Cook County, Illinois",309.0,538.0,76.0,190.0,141.0,125.0,210.0,292.0,309.0,423.0,280.0,316.0,222.0,211.0,263.0,17,031,720300
"Census Tract 7303, Cook County, Illinois",48.0,205.0,53.0,76.0,101.0,55.0,23.0,59.0,77.0,42.0,71.0,53.0,36.0,67.0,117.0,17,031,730300
"Census Tract 7401, Cook County, Illinois",247.0,525.0,50.0,188.0,223.0,227.0,156.0,203.0,185.0,217.0,220.0,272.0,134.0,83.0,161.0,17,031,740100
"Census Tract 8288.02, Cook County, Illinois",196.0,384.0,115.0,264.0,106.0,213.0,169.0,243.0,230.0,311.0,113.0,240.0,184.0,134.0,250.0,17,031,828802
"Census Tract 2415, Cook County, Illinois",191.0,146.0,12.0,117.0,793.0,553.0,438.0,236.0,62.0,87.0,74.0,41.0,20.0,1.0,12.0,17,031,241500
"Census Tract 602, Cook County, Illinois",81.0,226.0,0.0,148.0,391.0,392.0,260.0,84.0,139.0,195.0,98.0,60.0,23.0,0.0,103.0,17,031,060200
"Census Tract 610, Cook County, Illinois",55.0,26.0,10.0,547.0,420.0,485.0,211.0,139.0,78.0,54.0,30.0,82.0,21.0,6.0,10.0,17,031,061000
"Census Tract 624, Cook County, Illinois",106.0,75.0,0.0,87.0,236.0,315.0,214.0,55.0,62.0,54.0,75.0,45.0,14.0,93.0,75.0,17,031,062400
"Census Tract 702, Cook County, Illinois",169.0,360.0,0.0,427.0,1138.0,654.0,236.0,205.0,324.0,176.0,150.0,74.0,56.0,64.0,153.0,17,031,070200
"Census Tract 703, Cook County, Illinois",105.0,296.0,53.0,417.0,1046.0,759.0,207.0,121.0,132.0,127.0,119.0,119.0,52.0,17.0,21.0,17,031,070300
"Census Tract 106, Cook County, Illinois",251.0,698.0,147.0,804.0,763.0,748.0,628.0,308.0,437.0,478.0,367.0,283.0,100.0,207.0,155.0,17,031,010600
"Census Tract 204, Cook County, Illinois",259.0,771.0,26.0,135.0,210.0,466.0,295.0,339.0,238.0,383.0,217.0,275.0,254.0,129.0,222.0,17,031,020400
"Census Tract 310, Cook County, Illinois",91.0,302.0,35.0,250.0,493.0,579.0,383.0,427.0,264.0,312.0,237.0,63.0,97.0,61.0,260.0,17,031,031000
"Census Tract 403, Cook County, Illinois",115.0,297.0,49.0,237.0,130.0,198.0,266.0,195.0,251.0,182.0,206.0,201.0,418.0,50.0,158.0,17,031,040300
"Census Tract 506, Cook County, Illinois",91.0,210.0,9.0,205.0,166.0,355.0,173.0,161.0,173.0,147.0,140.0,110.0,77.0,26.0,71.0,17,031,050600
"Census Tract 605, Cook County, Illinois",24.0,112.0,9.0,54.0,155.0,101.0,58.0,41.0,99.0,52.0,26.0,25.0,109.0,192.0,134.0,17,031,060500
"Census Tract 609, Cook County, Illinois",215.0,315.0,0.0,1132.0,1009.0,1001.0,914.0,501.0,220.0,481.0,315.0,423.0,172.0,148.0,446.0,17,031,060900
"Census Tract 1906.02, Cook County, Illinois",167.0,923.0,233.0,346.0,161.0,269.0,495.0,365.0,469.0,337.0,295.0,459.0,172.0,140.0,256.0,17,031,190602
"Census Tract 1907.01, Cook County, Illinois",103.0,581.0,25.0,213.0,135.0,221.0,289.0,287.0,73.0,74.0,296.0,166.0,80.0,25.0,138.0,17,031,190701
"Census Tract 1907.02, Cook County, Illinois",433.0,1123.0,134.0,248.0,395.0,404.0,252.0,464.0,282.0,296.0,316.0,264.0,88.0,80.0,194.0,17,031,190702
"Census Tract 1913.01, Cook County, Illinois",262.0,1244.0,165.0,396.0,325.0,417.0,466.0,346.0,402.0,328.0,337.0,192.0,180.0,83.0,296.0,17,031,191301
"Census Tract 1913.02, Cook County, Illinois",198.0,1247.0,182.0,285.0,348.0,441.0,396.0,364.0,459.0,295.0,187.0,255.0,115.0,121.0,129.0,17,031,191302
"Census Tract 2004.01, Cook County, Illinois",200.0,836.0,77.0,212.0,253.0,452.0,275.0,219.0,181.0,288.0,184.0,204.0,81.0,75.0,132.0,17,031,200401
"Census Tract 2004.02, Cook County, Illinois",395.0,758.0,205.0,385.0,238.0,508.0,271.0,233.0,167.0,212.0,361.0,243.0,227.0,85.0,115.0,17,031,200402
"Census Tract 2105.01, Cook County, Illinois",245.0,225.0,24.0,219.0,498.0,496.0,306.0,148.0,175.0,138.0,198.0,142.0,56.0,107.0,21.0,17,031,210501
"Census Tract 2105.02, Cook County, Illinois",189.0,949.0,106.0,419.0,535.0,518.0,299.0,368.0,248.0,254.0,165.0,122.0,113.0,54.0,96.0,17,031,210502
"Census Tract 2106.01, Cook County, Illinois",87.0,365.0,108.0,196.0,349.0,315.0,234.0,307.0,254.0,81.0,106.0,106.0,148.0,93.0,92.0,17,031,210601
"Census Tract 2106.02, Cook County, Illinois",193.0,531.0,103.0,378.0,495.0,515.0,242.0,285.0,387.0,251.0,192.0,99.0,138.0,139.0,109.0,17,031,210602
"Census Tract 2206.01, Cook County, Illinois",53.0,177.0,25.0,62.0,261.0,277.0,113.0,49.0,94.0,185.0,104.0,21.0,72.0,30.0,33.0,17,031,220601
"Census Tract 2206.02, Cook County, Illinois",281.0,334.0,47.0,546.0,981.0,675.0,496.0,209.0,353.0,105.0,191.0,179.0,156.0,78.0,209.0,17,031,220602
